shipment_id,order_id,courier,shipment_date,delivery_date,shipping_status
484,484,Ecom Express,2023-12-05,2023-12-11,Delivered
485,485,India Post,2023-09-21,2023-09-27,Delivered
486,486,BlueDart,2025-12-06,2025-12-10,In Transit
487,487,XpressBees,2023-09-09,2023-09-13,Delivered
488,488,XpressBees,2023-06-14,2023-06-15,Delivered
489,489,India Post,2023-09-08,2023-09-12,Delivered
490,490,XpressBees,2025-03-26,2025-03-30,Delivered
491,491,XpressBees,2024-05-10,2024-05-17,In Transit
492,492,Delhivery,2025-02-12,2025-02-14,In Transit
493,493,Delhivery,2023-03-11,2023-03-18,In Transit
494,494,Delhivery,2023-07-03,2023-07-09,Delivered
495,495,BlueDart,2024-11-04,2024-11-08,Delivered
496,496,BlueDart,2023-10-16,2023-10-17,Delivered
497,497,XpressBees,2023-07-02,2023-07-09,Delivered
498,498,Delhivery,2024-01-20,2024-01-25,Delivered
499,499,India Post,2024-03-08,2024-03-10,In Transit
500,500,XpressBees,2023-02-17,2023-02-18,Delivered
501,501,BlueDart,2025-05-06,2025-05-13,Delivered
502,502,Ecom Express,2023-11-23,2023-11-25,Delivered
503,503,BlueDart,2023-06-14,2023-06-17,Delivered
504,504,Ecom Express,2024-06-06,2024-06-07,In Transit
505,505,Delhivery,2024-08-19,2024-08-22,Delivered
506,506,Ecom Express,2025-07-12,2025-07-19,Delivered
507,507,India Post,2025-09-07,2025-09-13,In Transit
508,508,BlueDart,2023-03-01,2023-03-06,Delivered
509,509,Ecom Express,2023-05-31,2023-06-06,Delivered
510,510,BlueDart,2024-03-08,2024-03-15,Delivered
511,511,BlueDart,2025-02-26,2025-03-04,Delivered
512,512,XpressBees,2024-03-17,2024-03-21,In Transit
513,513,BlueDart,2024-05-30,2024-06-05,Delivered
514,514,BlueDart,2023-02-17,2023-02-18,Delivered
515,515,Delhivery,2023-05-31,2023-06-01,Delivered
516,516,Delhivery,2024-06-09,2024-06-15,Delivered
517,517,India Post,2024-08-26,2024-08-30,Delivered
518,518,India Post,2023-05-03,2023-05-10,Delivered
519,519,BlueDart,2025-06-19,2025-06-25,In Transit
520,520,Delhivery,2024-05-15,2024-05-17,Delivered
521,521,XpressBees,2024-06-29,2024-07-05,Delivered
522,522,Ecom Express,2024-01-07,2024-01-13,Delivered
523,523,India Post,2024-05-22,2024-05-28,Delivered
524,524,Delhivery,2025-07-20,2025-07-24,Delivered
525,525,XpressBees,2025-09-21,2025-09-23,Delivered
526,526,Ecom Express,2025-10-22,2025-10-23,Delivered
527,527,India Post,2024-09-21,2024-09-26,In Transit
528,528,BlueDart,2024-01-16,2024-01-23,Delivered
529,529,XpressBees,2024-01-26,2024-02-01,In Transit
530,530,XpressBees,2023-07-08,2023-07-14,Delivered
531,531,XpressBees,2024-06-28,2024-07-05,In Transit
532,532,BlueDart,2023-02-12,2023-02-18,Delivered
533,533,BlueDart,2025-06-03,2025-06-06,Delivered
534,534,India Post,2024-08-28,2024-08-29,In Transit
535,535,BlueDart,2023-03-09,2023-03-14,Delivered
536,536,Delhivery,2023-11-06,2023-11-09,Delivered
537,537,India Post,2023-10-17,2023-10-18,Delivered
538,538,India Post,2023-03-04,2023-03-06,Delivered
539,539,Delhivery,2025-09-29,2025-10-04,Delivered
540,540,India Post,2023-03-02,2023-03-03,Delivered
541,541,Delhivery,2023-04-07,2023-04-09,In Transit
542,542,Ecom Express,2024-02-22,2024-02-29,Delivered
543,543,Delhivery,2025-09-24,2025-10-01,In Transit
544,544,Delhivery,2025-12-17,2025-12-24,Delivered
545,545,Ecom Express,2023-10-20,2023-10-26,Delivered
546,546,XpressBees,2023-06-18,2023-06-21,Delivered
547,547,India Post,2023-12-22,2023-12-27,Delivered
548,548,Delhivery,2024-12-08,2024-12-15,Delivered
549,549,Delhivery,2025-01-31,2025-02-05,Delivered
550,550,Ecom Express,2023-02-06,2023-02-12,Delivered
551,551,XpressBees,2024-01-24,2024-01-30,Delivered
552,552,Ecom Express,2024-08-15,2024-08-22,Delivered
553,553,BlueDart,2023-04-06,2023-04-12,Delivered
554,554,BlueDart,2023-06-07,2023-06-08,Delivered
555,555,BlueDart,2025-01-12,2025-01-19,Delivered
556,556,India Post,2025-03-31,2025-04-01,In Transit
557,557,Ecom Express,2025-07-10,2025-07-14,Delivered
558,558,India Post,2023-10-11,2023-10-18,In Transit
559,559,BlueDart,2025-11-24,2025-12-01,Delivered
560,560,XpressBees,2024-01-02,2024-01-06,Delivered
561,561,BlueDart,2024-08-22,2024-08-27,Delivered
562,562,India Post,2023-10-07,2023-10-14,In Transit
563,563,India Post,2024-06-27,2024-07-01,In Transit
564,564,Ecom Express,2025-06-16,2025-06-19,Delivered
565,565,BlueDart,2024-05-15,2024-05-21,In Transit
566,566,BlueDart,2023-05-31,2023-06-02,Delivered
567,567,India Post,2023-06-03,2023-06-10,In Transit
568,568,Ecom Express,2024-05-04,2024-05-06,Delivered
569,569,Ecom Express,2023-02-12,2023-02-17,In Transit
570,570,Delhivery,2024-11-07,2024-11-08,In Transit
571,571,Delhivery,2024-07-10,2024-07-12,Delivered
572,572,XpressBees,2024-04-16,2024-04-20,Delivered
573,573,XpressBees,2024-04-04,2024-04-11,Delivered
574,574,Delhivery,2023-02-22,2023-02-23,Delivered
575,575,XpressBees,2023-09-29,2023-09-30,Delivered
576,576,XpressBees,2024-03-14,2024-03-20,Delivered
577,577,Delhivery,2024-12-05,2024-12-08,Delivered
578,578,XpressBees,2025-01-26,2025-01-31,Delivered
579,579,Ecom Express,2025-05-22,2025-05-25,In Transit
580,580,Delhivery,2023-11-24,2023-11-25,Delivered
581,581,XpressBees,2025-06-14,2025-06-19,Delivered
582,582,XpressBees,2024-09-23,2024-09-25,Delivered
583,583,Delhivery,2025-03-30,2025-04-01,Delivered
584,584,India Post,2024-03-17,2024-03-18,Delivered
585,585,XpressBees,2023-02-11,2023-02-18,In Transit
586,586,BlueDart,2023-04-27,2023-05-01,In Transit
587,587,BlueDart,2025-08-16,2025-08-19,Delivered
588,588,Delhivery,2024-01-26,2024-01-29,Delivered
589,589,India Post,2024-03-21,2024-03-23,Delivered
590,590,Delhivery,2023-05-30,2023-06-04,In Transit
591,591,Ecom Express,2025-11-01,2025-11-04,Delivered
592,592,India Post,2023-12-22,2023-12-27,Delivered
593,593,Ecom Express,2025-09-25,2025-09-27,In Transit
594,594,Delhivery,2025-07-26,2025-07-27,Delivered
595,595,Delhivery,2025-02-15,2025-02-21,Delivered
596,596,BlueDart,2024-06-06,2024-06-07,Delivered
597,597,BlueDart,2024-05-19,2024-05-23,In Transit
598,598,XpressBees,2025-07-27,2025-08-01,Delivered
599,599,BlueDart,2025-09-03,2025-09-09,In Transit
600,600,XpressBees,2023-01-13,2023-01-14,Delivered
601,601,Delhivery,2024-10-09,2024-10-11,Delivered
602,602,India Post,2025-09-20,2025-09-27,Delivered
603,603,Delhivery,2024-07-03,2024-07-06,Delivered
604,604,BlueDart,2025-07-14,2025-07-17,Delivered
605,605,Delhivery,2025-03-24,2025-03-29,Delivered
606,606,Ecom Express,2025-01-22,2025-01-25,In Transit
607,607,XpressBees,2025-07-15,2025-07-17,In Transit
608,608,Ecom Express,2024-01-02,2024-01-03,In Transit
609,609,Ecom Express,2025-09-19,2025-09-21,Delivered
610,610,India Post,2025-07-28,2025-07-29,Delivered
611,611,Delhivery,2023-07-03,2023-07-09,Delivered
612,612,India Post,2024-06-28,2024-07-02,In Transit
613,613,Delhivery,2024-07-15,2024-07-17,Delivered
614,614,Delhivery,2024-10-08,2024-10-09,Delivered
615,615,Ecom Express,2023-11-24,2023-12-01,In Transit
616,616,BlueDart,2024-03-19,2024-03-20,Delivered
617,617,Ecom Express,2025-05-17,2025-05-19,Delivered
618,618,XpressBees,2023-08-09,2023-08-10,Delivered
619,619,Ecom Express,2025-05-15,2025-05-21,In Transit
620,620,Delhivery,2024-05-23,2024-05-25,In Transit
621,621,Delhivery,2024-03-23,2024-03-24,Delivered
622,622,India Post,2024-05-16,2024-05-18,Delivered
623,623,XpressBees,2024-03-13,2024-03-14,In Transit
624,624,BlueDart,2025-12-14,2025-12-15,Delivered
625,625,XpressBees,2023-12-02,2023-12-08,Delivered
626,626,Delhivery,2023-06-19,2023-06-22,Delivered
627,627,Ecom Express,2025-01-03,2025-01-08,Delivered
628,628,Delhivery,2025-10-16,2025-10-21,Delivered
629,629,Ecom Express,2025-01-31,2025-02-01,Delivered
630,630,Delhivery,2024-10-23,2024-10-30,Delivered
631,631,Ecom Express,2024-01-16,2024-01-18,Delivered
632,632,XpressBees,2023-03-05,2023-03-08,In Transit
633,633,Ecom Express,2025-08-16,2025-08-20,Delivered
634,634,India Post,2025-06-09,2025-06-15,Delivered
635,635,XpressBees,2023-07-31,2023-08-07,Delivered
636,636,XpressBees,2024-01-10,2024-01-17,Delivered
637,637,BlueDart,2025-10-26,2025-10-28,Delivered
638,638,Delhivery,2025-11-22,2025-11-28,Delivered
639,639,Ecom Express,2025-10-12,2025-10-17,Delivered
640,640,XpressBees,2025-06-10,2025-06-14,Delivered
641,641,XpressBees,2024-12-11,2024-12-13,Delivered
642,642,Ecom Express,2023-04-17,2023-04-21,Delivered
643,643,BlueDart,2024-02-19,2024-02-22,Delivered
644,644,BlueDart,2025-05-20,2025-05-22,In Transit
645,645,India Post,2025-05-09,2025-05-10,Delivered
646,646,Ecom Express,2024-05-31,2024-06-01,Delivered
647,647,India Post,2023-05-22,2023-05-28,Delivered
648,648,India Post,2024-12-08,2024-12-11,Delivered
649,649,XpressBees,2024-02-19,2024-02-21,Delivered
650,650,Delhivery,2025-08-12,2025-08-18,In Transit
651,651,XpressBees,2023-05-31,2023-06-02,Delivered
652,652,India Post,2024-05-20,2024-05-27,In Transit
653,653,Ecom Express,2024-10-19,2024-10-23,In Transit
654,654,Delhivery,2023-05-31,2023-06-01,Delivered
655,655,XpressBees,2023-12-23,2023-12-30,In Transit
656,656,XpressBees,2025-12-13,2025-12-19,Delivered
657,657,Delhivery,2023-06-11,2023-06-16,Delivered
658,658,XpressBees,2025-08-10,2025-08-17,Delivered
659,659,Ecom Express,2025-01-21,2025-01-25,Delivered
660,660,Delhivery,2023-01-18,2023-01-22,Delivered
661,661,BlueDart,2023-06-30,2023-07-03,In Transit
662,662,Delhivery,2023-03-17,2023-03-20,Delivered
663,663,Ecom Express,2025-05-29,2025-05-31,Delivered
664,664,BlueDart,2024-09-13,2024-09-20,Delivered
665,665,Delhivery,2025-11-26,2025-11-27,Delivered
666,666,Ecom Express,2023-06-20,2023-06-25,Delivered
667,667,XpressBees,2025-11-15,2025-11-22,Delivered
668,668,Delhivery,2024-01-21,2024-01-25,In Transit
669,669,XpressBees,2024-01-09,2024-01-15,In Transit
670,670,India Post,2024-08-04,2024-08-05,Delivered
671,671,Ecom Express,2024-10-29,2024-10-30,Delivered
672,672,BlueDart,2024-05-29,2024-06-02,Delivered
673,673,XpressBees,2024-10-26,2024-10-29,Delivered
674,674,India Post,2024-04-26,2024-04-29,Delivered
675,675,BlueDart,2024-07-20,2024-07-22,In Transit
676,676,Delhivery,2023-01-11,2023-01-13,Delivered
677,677,India Post,2025-04-24,2025-04-25,Delivered
678,678,XpressBees,2023-02-18,2023-02-20,Delivered
679,679,XpressBees,2025-05-17,2025-05-21,In Transit
680,680,India Post,2023-09-02,2023-09-07,Delivered
681,681,Ecom Express,2025-08-15,2025-08-22,Delivered
682,682,Delhivery,2024-05-06,2024-05-07,Delivered
683,683,India Post,2025-06-09,2025-06-10,Delivered
684,684,BlueDart,2023-01-18,2023-01-25,Delivered
685,685,India Post,2025-01-07,2025-01-08,Delivered
686,686,Delhivery,2024-03-06,2024-03-09,Delivered
687,687,India Post,2025-04-07,2025-04-08,In Transit
688,688,XpressBees,2024-05-30,2024-06-04,Delivered
689,689,Ecom Express,2025-09-06,2025-09-10,Delivered
690,690,BlueDart,2025-03-06,2025-03-10,In Transit
691,691,Delhivery,2023-11-20,2023-11-27,Delivered
692,692,Delhivery,2023-02-06,2023-02-08,Delivered
693,693,Ecom Express,2023-10-31,2023-11-06,Delivered
694,694,XpressBees,2025-11-18,2025-11-25,In Transit
695,695,BlueDart,2024-05-13,2024-05-18,Delivered
696,696,XpressBees,2025-02-13,2025-02-15,Delivered
697,697,Ecom Express,2024-10-16,2024-10-22,In Transit
698,698,XpressBees,2024-04-02,2024-04-06,Delivered
699,699,BlueDart,2025-04-04,2025-04-06,In Transit
700,700,XpressBees,2025-06-17,2025-06-18,In Transit
701,701,XpressBees,2023-11-14,2023-11-18,Delivered
702,702,India Post,2023-03-30,2023-04-05,Delivered
703,703,Ecom Express,2025-01-18,2025-01-23,In Transit
704,704,India Post,2025-11-17,2025-11-22,Delivered
705,705,Ecom Express,2024-12-12,2024-12-16,Delivered
706,706,BlueDart,2025-01-22,2025-01-27,In Transit
707,707,XpressBees,2025-03-10,2025-03-15,Delivered
708,708,India Post,2024-08-13,2024-08-16,Delivered
709,709,BlueDart,2025-04-18,2025-04-22,In Transit
710,710,Ecom Express,2024-12-19,2024-12-24,Delivered
711,711,Ecom Express,2025-01-20,2025-01-26,Delivered
712,712,Ecom Express,2023-03-23,2023-03-29,Delivered
713,713,XpressBees,2025-03-11,2025-03-12,Delivered
714,714,BlueDart,2024-01-16,2024-01-22,Delivered
715,715,BlueDart,2024-07-01,2024-07-08,Delivered
716,716,Ecom Express,2023-04-08,2023-04-10,Delivered
717,717,Delhivery,2025-06-03,2025-06-06,In Transit
718,718,India Post,2024-02-21,2024-02-27,Delivered
719,719,XpressBees,2023-02-04,2023-02-06,Delivered
720,720,BlueDart,2025-10-17,2025-10-21,Delivered
721,721,Delhivery,2024-06-06,2024-06-11,Delivered
722,722,XpressBees,2024-08-01,2024-08-03,Delivered
723,723,India Post,2023-04-17,2023-04-19,Delivered
724,724,India Post,2025-02-18,2025-02-23,Delivered
725,725,India Post,2024-09-07,2024-09-10,Delivered
726,726,India Post,2023-02-06,2023-02-11,Delivered
727,727,BlueDart,2023-03-15,2023-03-21,Delivered
728,728,BlueDart,2025-07-09,2025-07-10,Delivered
729,729,India Post,2023-11-06,2023-11-10,Delivered
730,730,India Post,2025-06-27,2025-06-30,Delivered
731,731,Delhivery,2023-09-16,2023-09-20,Delivered
732,732,Delhivery,2024-09-04,2024-09-07,Delivered
733,733,Ecom Express,2025-09-16,2025-09-23,Delivered
734,734,Ecom Express,2025-04-15,2025-04-21,Delivered
735,735,Ecom Express,2024-12-02,2024-12-09,Delivered
736,736,India Post,2025-03-31,2025-04-07,Delivered
737,737,BlueDart,2023-12-05,2023-12-06,Delivered
738,738,Ecom Express,2025-01-20,2025-01-24,Delivered
739,739,India Post,2025-12-12,2025-12-14,Delivered
740,740,Ecom Express,2025-03-18,2025-03-23,Delivered
741,741,Delhivery,2023-10-06,2023-10-11,Delivered
742,742,Delhivery,2023-09-30,2023-10-04,Delivered
743,743,XpressBees,2025-07-04,2025-07-08,Delivered
744,744,BlueDart,2024-07-22,2024-07-28,Delivered
745,745,India Post,2024-03-23,2024-03-29,Delivered
746,746,Ecom Express,2024-05-01,2024-05-08,Delivered
747,747,Ecom Express,2025-05-01,2025-05-06,In Transit
748,748,Ecom Express,2023-12-18,2023-12-22,Delivered
749,749,BlueDart,2024-07-08,2024-07-09,Delivered
750,750,Delhivery,2023-10-06,2023-10-12,In Transit
751,751,Delhivery,2025-07-01,2025-07-07,Delivered
752,752,Ecom Express,2024-10-23,2024-10-28,In Transit
753,753,BlueDart,2023-10-31,2023-11-01,Delivered
754,754,XpressBees,2023-04-19,2023-04-23,In Transit
755,755,XpressBees,2025-10-03,2025-10-10,Delivered
756,756,India Post,2025-04-05,2025-04-11,Delivered
757,757,XpressBees,2025-07-26,2025-07-31,Delivered
758,758,Ecom Express,2025-02-17,2025-02-18,Delivered
759,759,India Post,2023-09-05,2023-09-11,Delivered
760,760,India Post,2025-09-25,2025-09-26,Delivered
761,761,BlueDart,2025-07-05,2025-07-12,Delivered
762,762,Delhivery,2024-08-09,2024-08-11,Delivered
763,763,Delhivery,2025-03-10,2025-03-11,Delivered
764,764,XpressBees,2025-02-10,2025-02-12,Delivered
765,765,Delhivery,2025-04-28,2025-04-29,Delivered
766,766,XpressBees,2023-01-30,2023-02-03,In Transit
767,767,Delhivery,2024-07-19,2024-07-25,Delivered
768,768,Delhivery,2024-06-29,2024-07-05,Delivered
769,769,India Post,2025-12-06,2025-12-13,Delivered
770,770,Delhivery,2025-10-08,2025-10-13,Delivered
771,771,Delhivery,2023-11-19,2023-11-21,Delivered
772,772,XpressBees,2024-07-20,2024-07-23,Delivered
773,773,India Post,2023-08-11,2023-08-17,Delivered
774,774,BlueDart,2023-03-24,2023-03-26,In Transit
775,775,Ecom Express,2023-10-18,2023-10-21,Delivered
776,776,XpressBees,2024-06-21,2024-06-25,In Transit
777,777,BlueDart,2024-06-05,2024-06-10,Delivered
778,778,XpressBees,2024-10-17,2024-10-19,Delivered
779,779,BlueDart,2025-08-28,2025-09-03,In Transit
780,780,Ecom Express,2024-01-16,2024-01-21,In Transit
781,781,India Post,2023-01-09,2023-01-12,Delivered
782,782,XpressBees,2023-07-26,2023-08-01,Delivered
783,783,BlueDart,2024-03-24,2024-03-28,Delivered
784,784,BlueDart,2023-08-20,2023-08-22,Delivered
785,785,India Post,2025-01-25,2025-01-28,Delivered
786,786,India Post,2023-03-19,2023-03-23,In Transit
787,787,XpressBees,2025-01-26,2025-01-30,Delivered
788,788,India Post,2024-11-30,2024-12-06,Delivered
789,789,Ecom Express,2024-03-16,2024-03-22,Delivered
790,790,Ecom Express,2025-08-03,2025-08-09,Delivered
791,791,BlueDart,2025-04-11,2025-04-17,Delivered
792,792,BlueDart,2023-03-31,2023-04-05,Delivered
793,793,XpressBees,2025-05-08,2025-05-10,In Transit
794,794,Delhivery,2025-11-10,2025-11-17,Delivered
795,795,BlueDart,2025-06-02,2025-06-05,In Transit
796,796,BlueDart,2024-06-25,2024-06-30,Delivered
797,797,Delhivery,2025-06-07,2025-06-10,Delivered
798,798,Ecom Express,2025-02-06,2025-02-10,Delivered
799,799,BlueDart,2023-10-17,2023-10-24,Delivered
800,800,Ecom Express,2025-02-19,2025-02-21,Delivered
801,801,BlueDart,2025-08-09,2025-08-10,Delivered
802,802,Delhivery,2024-11-02,2024-11-08,Delivered
803,803,BlueDart,2025-05-01,2025-05-08,In Transit
804,804,BlueDart,2025-01-08,2025-01-13,In Transit
805,805,India Post,2023-12-18,2023-12-21,Delivered
806,806,India Post,2025-10-27,2025-10-31,Delivered
807,807,Ecom Express,2025-07-13,2025-07-18,Delivered
808,808,Ecom Express,2023-03-04,2023-03-08,In Transit
809,809,BlueDart,2024-06-20,2024-06-24,Delivered
810,810,Ecom Express,2024-02-07,2024-02-12,Delivered
811,811,Delhivery,2024-06-23,2024-06-28,Delivered
812,812,XpressBees,2024-06-25,2024-06-26,Delivered
813,813,Delhivery,2025-09-05,2025-09-07,Delivered
814,814,Ecom Express,2023-08-15,2023-08-21,Delivered
815,815,XpressBees,2025-01-15,2025-01-18,Delivered
816,816,Delhivery,2024-09-21,2024-09-23,Delivered
817,817,XpressBees,2023-03-06,2023-03-11,In Transit
818,818,BlueDart,2025-10-06,2025-10-12,In Transit
819,819,India Post,2023-10-28,2023-10-31,Delivered
820,820,BlueDart,2024-12-31,2025-01-05,Delivered
821,821,BlueDart,2025-05-30,2025-06-05,Delivered
822,822,XpressBees,2024-04-01,2024-04-08,Delivered
823,823,BlueDart,2023-07-13,2023-07-18,In Transit
824,824,Delhivery,2024-10-13,2024-10-19,Delivered
825,825,BlueDart,2023-02-09,2023-02-15,Delivered
826,826,XpressBees,2024-11-12,2024-11-15,Delivered
827,827,Delhivery,2023-05-15,2023-05-17,In Transit
828,828,BlueDart,2023-07-28,2023-08-04,Delivered
829,829,BlueDart,2024-11-05,2024-11-09,Delivered
830,830,BlueDart,2025-11-01,2025-11-04,In Transit
831,831,Delhivery,2023-05-23,2023-05-28,In Transit
832,832,India Post,2024-04-12,2024-04-15,Delivered
833,833,India Post,2025-12-12,2025-12-19,Delivered
834,834,BlueDart,2023-07-17,2023-07-21,Delivered
835,835,India Post,2025-03-07,2025-03-09,In Transit
836,836,Ecom Express,2024-10-21,2024-10-27,Delivered
837,837,Ecom Express,2025-09-16,2025-09-19,Delivered
838,838,Ecom Express,2025-07-01,2025-07-07,Delivered
839,839,Ecom Express,2025-03-10,2025-03-12,Delivered
840,840,BlueDart,2023-07-10,2023-07-15,Delivered
841,841,India Post,2024-04-16,2024-04-20,Delivered
842,842,Delhivery,2025-05-14,2025-05-20,In Transit
843,843,Ecom Express,2024-05-14,2024-05-15,Delivered
844,844,BlueDart,2025-02-15,2025-02-21,Delivered
845,845,Delhivery,2025-05-03,2025-05-09,Delivered
846,846,XpressBees,2025-02-04,2025-02-07,Delivered
847,847,Delhivery,2024-01-15,2024-01-16,Delivered
848,848,BlueDart,2024-03-23,2024-03-26,Delivered
849,849,XpressBees,2023-04-01,2023-04-02,Delivered
850,850,Ecom Express,2025-11-28,2025-12-03,Delivered
851,851,BlueDart,2024-06-01,2024-06-08,Delivered
852,852,Delhivery,2025-09-15,2025-09-21,Delivered
853,853,Delhivery,2025-03-31,2025-04-06,Delivered
854,854,BlueDart,2024-12-11,2024-12-12,Delivered
855,855,Delhivery,2025-05-24,2025-05-31,Delivered
856,856,India Post,2023-01-26,2023-01-29,Delivered
857,857,Delhivery,2025-06-08,2025-06-11,In Transit
858,858,XpressBees,2023-12-19,2023-12-25,In Transit
859,859,Ecom Express,2025-07-21,2025-07-25,Delivered
860,860,XpressBees,2023-02-24,2023-02-26,Delivered
861,861,Delhivery,2025-01-18,2025-01-22,In Transit
862,862,Ecom Express,2025-12-10,2025-12-11,Delivered
863,863,XpressBees,2023-01-13,2023-01-15,Delivered
864,864,India Post,2025-03-29,2025-04-02,Delivered
865,865,India Post,2025-05-29,2025-06-04,Delivered
866,866,Delhivery,2023-10-05,2023-10-12,Delivered
867,867,Delhivery,2024-03-15,2024-03-22,In Transit
868,868,India Post,2025-09-30,2025-10-07,Delivered
869,869,India Post,2024-11-20,2024-11-21,In Transit
870,870,Ecom Express,2025-07-12,2025-07-15,Delivered
871,871,BlueDart,2024-05-12,2024-05-13,Delivered
872,872,Delhivery,2025-01-23,2025-01-24,In Transit
873,873,BlueDart,2025-01-07,2025-01-13,In Transit
874,874,Delhivery,2025-01-06,2025-01-12,Delivered
875,875,Ecom Express,2025-01-15,2025-01-17,Delivered
876,876,XpressBees,2023-02-18,2023-02-21,Delivered
877,877,Ecom Express,2025-02-10,2025-02-14,Delivered
878,878,Delhivery,2023-11-25,2023-12-01,Delivered
879,879,India Post,2024-12-07,2024-12-11,Delivered
880,880,Delhivery,2023-06-03,2023-06-08,Delivered
881,881,India Post,2024-12-29,2025-01-01,Delivered
882,882,BlueDart,2024-02-20,2024-02-22,Delivered
883,883,Ecom Express,2024-07-04,2024-07-05,In Transit
884,884,Ecom Express,2023-04-08,2023-04-15,Delivered
885,885,India Post,2024-09-01,2024-09-07,Delivered
886,886,Delhivery,2024-08-27,2024-08-28,Delivered
