order_id,customer_id,store_id,order_date,payment_method,order_status,subtotal,discount,tax,shipping_charge,total_amount
308,720,98,2025-04-14,Net Banking,Cancelled,524.29,84.0,79.25,99,618.54
309,1071,64,2023-09-28,Credit Card,Delivered,15484.09,1345.72,2544.91,79,16762.28
310,9486,11,2025-12-07,Net Banking,Processing,8982.32,1696.17,1311.51,49,8646.66
311,6380,4,2024-02-13,Credit Card,Cancelled,17740.55,411.16,3119.29,79,20527.68
312,9829,11,2025-09-03,Net Banking,Delivered,10894.48,1049.82,1772.04,49,11665.7
313,6313,40,2024-11-18,Net Banking,Delivered,14151.03,1856.36,2213.04,79,14586.71
314,3295,52,2025-11-10,Credit Card,Delivered,5455.61,908.48,818.48,79,5444.61
315,3109,67,2025-07-28,UPI,Cancelled,22823.36,1794.18,3785.25,99,24913.43
316,9449,77,2024-04-12,Cash,Delivered,21268.99,980.73,3651.89,0,23940.15
317,7601,14,2023-12-24,Credit Card,Delivered,15325.59,1057.2,2568.31,79,16915.7
318,511,53,2023-05-24,UPI,Delivered,18236.46,839.65,3131.43,79,20607.24
319,4954,3,2023-07-02,Credit Card,Delivered,2872.02,87.13,501.28,79,3365.17
320,3813,15,2024-04-08,Net Banking,Delivered,19484.38,2978.26,2971.1,0,19477.22
321,3874,93,2025-10-11,Wallet,Delivered,15004.01,795.81,2557.48,49,16814.68
322,3821,84,2024-09-28,Net Banking,Shipped,7203.36,971.61,1121.71,79,7432.46
323,7865,40,2025-11-08,Debit Card,Delivered,22281.5,279.74,3960.32,99,26061.08
324,2212,30,2025-05-23,Credit Card,Delivered,5100.38,12.53,915.81,49,6052.66
325,6352,30,2025-03-13,UPI,Cancelled,15552.39,212.09,2761.25,49,18150.55
326,1971,45,2025-10-10,Wallet,Cancelled,15426.02,2725.08,2286.17,79,15066.11
327,1838,27,2025-07-18,Debit Card,Delivered,1946.03,232.88,308.37,99,2120.52
328,8521,97,2023-07-13,Cash,Delivered,9846.25,1447.89,1511.7,49,9959.06
329,5541,8,2023-12-08,Wallet,Delivered,10983.55,1460.06,1714.23,79,11316.72
330,2807,49,2025-07-06,Net Banking,Shipped,14120.97,412.32,2467.56,49,16225.21
331,6110,81,2024-11-12,Net Banking,Delivered,8697.95,1535.49,1289.24,99,8550.7
332,1668,52,2025-04-09,Debit Card,Shipped,5420.55,229.65,934.36,0,6125.26
333,6032,6,2024-03-30,Credit Card,Delivered,21251.84,1772.98,3506.19,79,23064.05
334,195,66,2024-11-06,Net Banking,Shipped,10908.7,2104.92,1584.68,0,10388.46
335,2315,12,2023-02-24,Cash,Delivered,7324.46,1001.87,1138.07,79,7539.66
336,7348,79,2023-03-31,Net Banking,Delivered,16817.28,2100.34,2649.05,99,17464.99
337,4350,35,2024-10-09,Credit Card,Processing,24700.42,3475.52,3820.48,0,25045.38
338,8163,1,2023-03-25,Credit Card,Processing,18786.46,3066.69,2829.56,0,18549.33
339,8491,75,2024-12-08,Debit Card,Delivered,12503.69,1762.58,1933.4,49,12723.51
340,3840,93,2024-10-26,Cash,Delivered,20272.22,3333.33,3049.0,49,20036.89
341,8033,32,2024-11-29,Cash,Delivered,5750.99,684.49,911.97,0,5978.47
342,4400,65,2024-04-16,Debit Card,Delivered,15870.24,399.65,2784.71,49,18304.3
343,5480,97,2025-05-14,UPI,Delivered,24559.18,2166.3,4030.72,79,26502.6
344,8058,59,2023-07-06,Credit Card,Processing,5497.14,1036.92,802.84,99,5362.06
345,7423,95,2025-06-22,Net Banking,Delivered,22013.86,3725.48,3291.91,0,21580.29
346,122,55,2025-10-05,Cash,Delivered,8518.62,682.15,1410.56,79,9326.03
347,6961,20,2023-04-06,Wallet,Shipped,8628.26,768.52,1414.75,0,9274.49
348,3539,40,2023-12-08,Debit Card,Cancelled,2395.36,429.46,353.86,0,2319.76
349,1816,49,2024-04-07,Cash,Delivered,21000.47,799.27,3636.22,0,23837.42
350,5715,57,2025-05-06,UPI,Processing,24870.24,2406.93,4043.4,0,26506.71
351,2983,53,2023-11-29,UPI,Delivered,7758.26,989.46,1218.38,49,8036.18
352,5803,49,2023-02-21,Debit Card,Delivered,20390.74,378.41,3602.22,0,23614.55
353,3658,20,2025-02-05,Cash,Delivered,22904.18,1248.45,3898.03,49,25602.76
354,6158,46,2025-12-09,Wallet,Cancelled,3115.26,26.73,555.94,49,3693.47
355,7855,19,2025-03-06,Cash,Cancelled,10740.93,1943.15,1583.6,49,10430.38
356,9593,80,2024-11-04,Cash,Delivered,3266.03,364.8,522.22,79,3502.45
357,2339,14,2023-01-24,Net Banking,Delivered,833.16,138.07,125.12,0,820.21
358,353,39,2024-07-31,UPI,Shipped,1457.0,193.03,227.51,49,1540.48
359,444,77,2024-08-29,UPI,Delivered,20367.89,1912.34,3322.0,49,21826.55
360,7335,61,2024-09-25,Net Banking,Cancelled,5349.65,256.49,916.77,49,6058.93
361,3646,47,2024-02-18,Cash,Delivered,1110.3,2.75,199.36,0,1306.91
362,4809,70,2025-04-09,UPI,Cancelled,4637.2,336.2,774.18,0,5075.18
363,6313,80,2024-08-14,Net Banking,Cancelled,2380.51,6.06,427.4,79,2880.85
364,5032,86,2024-01-30,Net Banking,Delivered,18120.77,3363.73,2656.27,49,17462.31
365,2890,96,2024-12-10,Credit Card,Delivered,5703.93,360.91,961.74,49,6353.76
366,4126,24,2023-09-01,Wallet,Processing,24726.09,3433.84,3832.61,79,25203.86
367,3905,51,2025-09-19,UPI,Shipped,13812.59,2381.99,2057.51,49,13537.11
368,608,74,2024-06-27,Credit Card,Processing,5347.5,536.75,865.93,49,5725.68
369,8763,39,2024-01-11,UPI,Delivered,1689.77,62.39,292.93,79,1999.31
370,263,18,2025-02-24,Debit Card,Cancelled,691.6,99.92,106.5,79,777.18
371,8844,97,2024-10-24,Cash,Cancelled,24153.39,1798.78,4023.83,99,26477.44
372,8951,12,2024-10-19,Wallet,Delivered,17141.45,3259.48,2498.75,99,16479.72
373,4988,1,2025-02-08,Debit Card,Shipped,23049.45,4195.43,3393.72,49,22296.74
374,7026,31,2023-12-07,Debit Card,Delivered,6430.1,992.71,978.73,0,6416.12
375,1617,90,2023-07-26,Wallet,Delivered,3499.45,5.05,628.99,49,4172.39
376,6201,57,2023-03-22,Wallet,Shipped,943.59,143.57,144.0,79,1023.02
377,8143,81,2023-04-05,Net Banking,Processing,8635.69,1114.14,1353.88,49,8924.43
378,5708,17,2025-02-26,Cash,Cancelled,20280.52,1645.58,3354.29,0,21989.23
379,5666,43,2023-05-04,Cash,Shipped,15140.23,2115.77,2344.4,0,15368.86
380,6139,71,2024-07-15,Debit Card,Shipped,19883.5,2680.82,3096.48,79,20378.16
381,5629,83,2025-10-31,Wallet,Delivered,9889.0,1110.28,1580.17,0,10358.89
382,4896,88,2023-05-18,UPI,Delivered,18649.36,346.71,3294.48,49,21646.13
383,7774,67,2025-06-28,Debit Card,Shipped,14591.34,1400.09,2374.42,49,15614.67
384,4895,95,2024-03-23,Credit Card,Cancelled,16054.4,1212.84,2671.48,99,17612.04
385,7980,69,2024-06-07,Credit Card,Shipped,13423.23,1315.03,2179.48,79,14366.68
386,4487,31,2024-02-29,Cash,Delivered,18236.48,2536.65,2825.97,49,18574.8
387,4192,45,2023-08-21,Credit Card,Delivered,2523.14,151.25,426.94,79,2877.83
388,9593,31,2023-06-22,Credit Card,Delivered,11246.71,643.77,1908.53,99,12610.47
389,4717,32,2024-12-09,Cash,Delivered,12937.88,1840.09,1997.6,49,13144.39
390,1096,49,2023-08-10,Debit Card,Processing,8369.15,1029.91,1321.06,0,8660.3
391,8274,69,2025-01-02,Debit Card,Processing,7142.65,428.86,1208.48,0,7922.27
392,6438,62,2025-05-15,Cash,Shipped,17611.66,2548.26,2711.41,49,17823.81
393,6258,49,2023-06-30,UPI,Delivered,22072.99,3320.67,3375.42,99,22226.74
394,551,90,2023-04-14,Net Banking,Delivered,1885.91,200.42,303.39,49,2037.88
395,4301,75,2024-09-04,Debit Card,Cancelled,16753.49,3176.63,2443.83,0,16020.69
396,6726,94,2023-10-13,Net Banking,Delivered,19996.46,457.13,3517.08,99,23155.41
397,5393,53,2025-07-19,Wallet,Shipped,20140.5,2225.69,3224.67,49,21188.48
398,1213,99,2023-11-06,Net Banking,Shipped,3743.01,377.06,605.87,99,4070.82
399,1973,38,2024-05-28,Cash,Delivered,10570.85,1568.2,1620.48,0,10623.13
400,2431,7,2025-09-09,Credit Card,Delivered,13495.07,2131.29,2045.48,79,13488.26
401,8805,60,2024-08-05,Cash,Delivered,17470.92,773.32,3005.57,79,19782.17
402,9878,94,2023-12-25,UPI,Delivered,9022.36,844.89,1471.94,0,9649.41
403,2979,39,2023-06-06,Credit Card,Processing,10220.01,1464.66,1575.96,49,10380.31
404,8585,23,2025-08-28,Wallet,Shipped,21300.21,53.82,3824.35,0,25070.74
405,8689,27,2025-11-27,Cash,Cancelled,16266.36,138.52,2903.01,49,19079.85
406,921,66,2024-11-15,Wallet,Delivered,18548.78,715.42,3210.0,99,21142.36
407,3975,35,2024-02-10,Credit Card,Delivered,11009.3,7.32,1980.36,79,13061.34
408,593,77,2025-11-24,Wallet,Cancelled,20955.6,2940.31,3242.75,49,21307.04
409,6595,86,2025-12-10,UPI,Shipped,14196.62,1773.69,2236.13,99,14758.06
410,7823,93,2025-01-14,Net Banking,Processing,21846.85,4159.38,3183.74,49,20920.21
411,4533,72,2025-01-03,UPI,Delivered,24810.27,3202.68,3889.37,79,25575.96
412,5298,76,2024-05-03,Net Banking,Delivered,23178.83,1501.76,3901.87,79,25657.94
413,7119,41,2025-01-21,UPI,Delivered,1106.19,1.48,198.85,0,1303.56
414,9929,18,2024-01-04,Cash,Delivered,2703.71,291.44,434.21,0,2846.48
415,3373,25,2023-05-27,Net Banking,Delivered,8963.07,875.95,1455.68,99,9641.8
416,5635,99,2024-12-02,Debit Card,Delivered,3134.49,250.23,519.17,0,3403.43
417,8867,89,2024-01-15,Cash,Delivered,16032.64,2993.95,2346.96,49,15434.65
418,5089,68,2023-10-23,Debit Card,Cancelled,24042.87,4424.79,3531.25,49,23198.33
419,5535,74,2024-11-24,Debit Card,Processing,23522.1,2371.31,3807.14,99,25056.93
420,3875,37,2025-11-07,Net Banking,Delivered,6672.82,1296.4,967.76,0,6344.18
421,259,52,2025-01-05,Net Banking,Delivered,24202.14,3746.87,3681.95,49,24186.22
422,1027,53,2024-02-16,Wallet,Delivered,22935.0,1409.3,3874.63,99,25499.33
423,9099,80,2024-11-04,UPI,Processing,14903.05,308.51,2627.02,79,17300.56
424,3387,93,2023-06-03,UPI,Delivered,16879.1,1329.84,2798.87,49,18397.13
425,8342,68,2025-05-07,UPI,Delivered,19555.68,2129.91,3136.64,0,20562.41
426,9560,15,2023-05-07,Net Banking,Cancelled,22590.78,4247.0,3301.88,99,21744.66
427,918,96,2023-02-21,Debit Card,Delivered,20653.6,3878.24,3019.56,79,19873.92
428,1881,54,2025-03-04,Wallet,Delivered,19990.08,2163.87,3208.72,0,21034.93
429,5835,14,2023-06-10,Credit Card,Delivered,22212.76,4077.11,3264.42,79,21479.07
430,205,92,2024-01-13,Credit Card,Processing,2743.46,60.03,483.02,0,3166.45
431,1335,14,2025-11-09,Debit Card,Delivered,21300.18,1997.88,3474.41,79,22855.71
432,3103,78,2023-09-30,Wallet,Shipped,3354.17,579.67,499.41,49,3322.91
433,2001,46,2023-12-02,Wallet,Cancelled,12622.09,26.22,2267.26,79,14942.13
434,5197,40,2025-01-30,Net Banking,Delivered,4426.57,858.4,642.27,49,4259.44
435,6334,81,2025-06-28,Cash,Delivered,8270.08,1569.95,1206.02,79,7985.15
436,4658,39,2024-08-29,Debit Card,Delivered,4614.87,13.67,828.22,49,5478.42
437,9815,56,2024-02-14,UPI,Shipped,21307.79,1253.06,3609.85,79,23743.58
438,9491,50,2024-06-01,Wallet,Delivered,19821.44,957.67,3395.48,99,22358.25
439,9648,21,2025-05-02,Net Banking,Cancelled,5135.3,686.01,800.87,49,5299.16
440,6804,99,2025-09-14,Net Banking,Delivered,22390.18,3813.59,3343.79,0,21920.38
441,4708,14,2025-06-28,Debit Card,Delivered,1236.89,227.49,181.69,99,1290.09
442,1919,71,2024-08-03,Net Banking,Processing,5607.13,431.89,931.54,99,6205.78
443,6829,88,2023-10-31,Credit Card,Delivered,7851.8,1185.8,1199.88,79,7944.88
444,6506,10,2024-04-08,UPI,Delivered,3573.43,221.35,603.37,49,4004.45
445,3378,41,2023-03-29,Net Banking,Delivered,21020.05,984.65,3606.37,49,23690.77
446,6328,4,2024-09-16,Cash,Processing,12901.19,71.47,2309.35,79,15218.07
447,5968,28,2023-11-03,Cash,Delivered,13858.59,49.15,2485.7,79,16374.14
448,6245,49,2023-02-03,Debit Card,Delivered,7911.25,898.97,1262.21,49,8323.49
449,5117,89,2023-11-11,Cash,Processing,7739.67,1304.03,1158.42,79,7673.06
450,4791,69,2025-03-16,UPI,Delivered,17660.68,1049.93,2989.93,99,19699.68
451,1621,38,2024-04-04,Net Banking,Delivered,12499.58,977.56,2073.96,0,13595.98
452,9198,73,2025-03-15,Credit Card,Delivered,13373.51,1449.17,2146.38,79,14149.72
453,4664,3,2025-11-04,Wallet,Delivered,6085.69,1044.96,907.33,99,6047.06
454,729,66,2023-08-05,Wallet,Processing,14618.1,1328.77,2392.08,0,15681.41
455,3382,53,2023-10-25,Credit Card,Cancelled,21216.1,2659.34,3340.22,79,21975.98
456,2208,68,2024-07-15,Net Banking,Delivered,1445.82,204.9,223.37,79,1543.29
457,5594,8,2024-10-23,Net Banking,Delivered,11849.43,2303.53,1718.26,0,11264.16
458,6776,29,2025-02-21,Credit Card,Cancelled,762.61,135.97,112.8,99,838.44
459,4540,2,2024-04-04,Cash,Processing,1748.4,134.64,290.48,99,2003.24
460,7213,19,2025-09-24,Wallet,Delivered,11689.61,2052.93,1734.6,79,11450.28
461,9698,37,2023-07-03,Cash,Shipped,2237.95,272.03,353.87,99,2418.79
462,7798,52,2024-11-27,Cash,Processing,11581.75,629.72,1971.37,79,13002.4
463,2749,25,2024-11-14,Credit Card,Cancelled,9018.19,1354.24,1379.51,79,9122.46
464,2398,66,2025-06-06,UPI,Processing,7381.57,407.67,1255.3,0,8229.2
465,5091,95,2024-12-04,Credit Card,Delivered,2669.67,465.9,396.68,49,2649.45
466,5688,45,2023-09-28,Credit Card,Delivered,17168.87,2813.52,2583.96,49,16988.31
467,1531,17,2023-08-06,UPI,Delivered,13595.52,2298.73,2033.42,49,13379.21
468,6353,11,2024-11-18,UPI,Shipped,9317.36,132.63,1653.25,99,10936.98
469,8962,52,2023-06-29,Credit Card,Processing,16074.03,2078.55,2519.19,49,16563.67
470,5705,92,2024-05-15,UPI,Shipped,19284.42,1668.55,3170.86,79,20865.73
471,2089,64,2024-11-29,Net Banking,Delivered,13711.05,2348.03,2045.34,79,13487.36
472,5403,81,2024-01-06,Wallet,Delivered,5781.81,341.92,979.18,79,6498.07
473,949,92,2023-11-15,Credit Card,Cancelled,19738.75,1665.83,3253.13,0,21326.05
474,9724,27,2023-03-23,Wallet,Processing,20625.1,3193.51,3137.69,99,20668.28
475,2962,69,2024-11-09,Wallet,Delivered,4745.88,655.47,736.27,99,4925.68
476,9629,24,2024-08-17,UPI,Shipped,18682.57,1400.48,3110.78,0,20392.87
477,7347,34,2025-05-11,Wallet,Processing,19997.89,2816.8,3092.6,99,20372.69
478,1268,81,2023-11-12,Cash,Delivered,17838.16,3504.41,2580.07,99,17012.82
479,3258,78,2024-04-12,Cash,Cancelled,5823.12,20.4,1044.49,99,6946.21
480,7635,28,2025-03-01,UPI,Cancelled,9735.19,1893.81,1411.45,79,9331.83
481,8221,81,2023-02-12,Net Banking,Delivered,13317.0,2170.17,2006.43,0,13153.26
482,4129,4,2024-04-06,Credit Card,Delivered,3810.13,531.62,590.13,99,3967.64
483,468,30,2024-05-26,Cash,Delivered,15235.41,1657.31,2444.06,0,16022.16
484,4204,3,2023-12-05,Cash,Delivered,6030.13,1166.81,875.4,0,5738.72
485,6181,5,2023-09-21,UPI,Cancelled,21274.66,4157.94,3081.01,49,20246.73
486,664,82,2025-12-06,Debit Card,Delivered,23055.29,4375.05,3362.44,0,22042.68
487,784,26,2023-09-09,Credit Card,Delivered,18232.57,1768.65,2963.51,49,19476.43
488,2518,85,2023-06-14,Credit Card,Processing,19675.63,993.28,3362.82,49,22094.17
489,7484,50,2023-09-08,Wallet,Processing,3267.94,329.24,528.97,99,3566.67
490,6008,13,2025-03-26,UPI,Delivered,24819.62,3816.57,3780.55,79,24862.6
491,6933,13,2024-05-10,Credit Card,Delivered,8804.17,1518.11,1311.49,79,8676.55
492,3083,14,2025-02-12,Net Banking,Delivered,22183.07,698.04,3867.31,49,25401.34
493,4050,27,2023-03-11,Wallet,Shipped,10688.25,1613.49,1633.46,99,10807.22
494,2738,21,2023-07-03,UPI,Delivered,22396.87,2899.7,3509.49,79,23085.66
495,2166,24,2024-11-04,Credit Card,Processing,5814.01,556.53,946.35,99,6302.83
496,3779,78,2023-10-16,UPI,Cancelled,17315.58,1201.06,2900.61,49,19064.13
497,6215,99,2023-07-02,Net Banking,Shipped,15025.04,2353.06,2280.96,99,15051.94
498,4189,72,2024-01-20,Credit Card,Delivered,2754.98,416.51,420.92,79,2838.39
499,4814,71,2024-03-08,Net Banking,Delivered,18566.52,927.76,3174.98,49,20862.74
500,2482,84,2023-02-17,Credit Card,Processing,20162.61,1209.93,3411.48,99,22463.16
501,2782,73,2025-05-06,Credit Card,Delivered,10087.12,392.54,1745.02,79,11518.6
502,5210,65,2023-11-23,Debit Card,Processing,8746.87,1131.88,1370.7,49,9034.69
503,8294,33,2023-06-14,Debit Card,Delivered,15677.15,191.42,2787.43,99,18372.16
504,7800,100,2024-06-06,Debit Card,Processing,24459.71,291.73,4350.24,49,28567.22
505,7755,78,2024-08-19,Net Banking,Cancelled,4581.1,192.75,789.9,99,5277.25
506,6244,93,2025-07-12,Credit Card,Delivered,24397.03,1319.77,4153.91,0,27231.17
507,1796,61,2025-09-07,Net Banking,Delivered,2056.5,40.22,362.93,99,2478.21
508,9341,70,2023-03-01,Debit Card,Delivered,7378.42,1016.98,1145.06,99,7605.5
509,6130,9,2023-05-31,Cash,Delivered,21781.69,3842.22,3229.1,49,21217.57
510,2064,88,2024-03-08,Cash,Delivered,8415.4,852.18,1361.38,0,8924.6
511,1906,6,2025-02-26,Debit Card,Delivered,14227.77,2563.42,2099.58,49,13812.93
512,9334,32,2024-03-17,Cash,Shipped,9412.41,535.98,1597.76,79,10553.19
513,7848,36,2024-05-30,Credit Card,Processing,21365.36,711.69,3717.66,49,24420.33
514,3301,82,2023-02-17,Net Banking,Cancelled,18980.97,3143.97,2850.66,49,18736.66
515,301,70,2023-05-31,Wallet,Delivered,20709.15,2523.52,3273.41,79,21538.04
516,5413,2,2024-06-09,Credit Card,Delivered,12056.46,275.28,2120.61,79,13980.79
517,5637,20,2024-08-26,Net Banking,Processing,18316.77,53.34,3287.42,79,21629.85
518,2271,55,2023-05-03,Debit Card,Shipped,3229.02,577.16,477.33,79,3208.19
519,2775,40,2025-06-19,Credit Card,Delivered,15976.13,2168.26,2485.42,79,16372.29
520,9463,10,2024-05-15,Cash,Processing,24029.69,4475.79,3519.7,0,23073.6
521,4581,25,2024-06-29,Wallet,Delivered,9277.98,719.3,1540.56,79,10178.24
522,5671,11,2024-01-07,Cash,Shipped,1992.67,253.77,313.0,0,2051.9
523,917,65,2024-05-22,Credit Card,Cancelled,7348.36,1258.94,1096.1,0,7185.52
524,2797,57,2025-07-20,Cash,Processing,7989.1,1106.03,1238.95,0,8122.02
525,4387,66,2025-09-21,Cash,Cancelled,23374.35,4308.16,3431.91,99,22597.1
526,6984,51,2025-10-22,Net Banking,Shipped,24482.65,1163.39,4197.47,79,27595.73
527,6228,98,2024-09-21,UPI,Shipped,4854.62,490.85,785.48,79,5228.25
528,5184,1,2024-01-16,Wallet,Cancelled,5798.18,358.57,979.13,79,6497.74
529,2910,4,2024-01-26,Wallet,Delivered,5901.85,523.08,968.18,0,6346.95
530,2313,21,2023-07-08,Net Banking,Delivered,8092.75,795.19,1313.56,79,8690.12
531,2294,4,2024-06-28,Debit Card,Processing,21967.34,1455.96,3692.05,99,24302.43
532,1062,42,2023-02-12,Cash,Shipped,651.13,115.18,96.47,0,632.42
533,1442,63,2025-06-03,Cash,Delivered,7503.8,83.55,1335.64,99,8854.89
534,9970,63,2024-08-28,Debit Card,Shipped,10946.99,1855.06,1636.55,49,10777.48
535,3379,20,2023-03-09,Credit Card,Delivered,20315.44,2588.92,3190.77,99,21016.29
536,1067,53,2023-11-06,Debit Card,Shipped,21232.26,2196.63,3426.41,99,22561.04
537,9853,4,2023-10-17,UPI,Shipped,9337.7,1178.47,1468.66,99,9726.89
538,5513,5,2023-03-04,Cash,Shipped,20340.21,3560.54,3020.34,79,19879.01
539,8194,66,2025-09-29,Net Banking,Delivered,24783.5,3133.81,3896.94,0,25546.63
540,3568,49,2023-03-02,Debit Card,Delivered,20707.32,2259.94,3320.53,79,21846.91
541,756,96,2023-04-07,UPI,Delivered,1611.36,309.26,234.38,0,1536.48
542,2740,81,2024-02-22,Debit Card,Cancelled,21647.53,1272.56,3667.49,49,24091.46
543,8129,6,2025-09-24,Wallet,Delivered,2161.27,42.7,381.34,99,2598.91
544,6040,73,2025-12-17,UPI,Delivered,18481.53,1006.79,3145.45,79,20699.19
545,4036,35,2023-10-20,Net Banking,Cancelled,11079.55,612.6,1884.05,49,12400.0
546,851,27,2023-06-18,Cash,Delivered,14828.26,2213.11,2270.73,79,14964.88
547,3172,91,2023-12-22,Net Banking,Delivered,17352.74,98.71,3105.73,0,20359.76
548,671,38,2024-12-08,Credit Card,Delivered,2497.09,102.0,431.12,79,2905.21
549,3698,40,2025-01-31,Wallet,Delivered,7695.09,116.19,1364.2,0,8943.1
550,5227,73,2023-02-06,Wallet,Cancelled,11580.02,1853.38,1750.8,99,11576.44
551,9484,31,2024-01-24,UPI,Delivered,7577.33,1286.15,1132.41,49,7472.59
552,64,31,2024-08-15,Wallet,Delivered,14537.74,1754.71,2300.95,99,15182.98
553,1608,47,2023-04-06,Net Banking,Delivered,11746.28,564.64,2012.7,79,13273.34
554,368,90,2023-06-07,Cash,Cancelled,20336.44,4035.48,2934.17,49,19284.13
555,3866,35,2025-01-12,Cash,Cancelled,24698.37,3163.76,3876.23,0,25410.84
556,7471,17,2025-03-31,Wallet,Shipped,5393.12,10.11,968.94,79,6430.95
557,2904,97,2025-07-10,Wallet,Delivered,10126.9,1751.31,1507.61,79,9962.2
558,7848,76,2023-10-11,Wallet,Cancelled,23326.79,3161.99,3629.66,49,23843.46
559,2320,68,2025-11-24,Credit Card,Processing,21093.49,1368.71,3550.46,79,23354.24
560,1390,77,2024-01-02,Debit Card,Delivered,23998.13,4367.54,3533.51,49,23213.1
561,4096,96,2024-08-22,Wallet,Processing,3459.04,315.32,565.87,99,3808.59
562,852,44,2023-10-07,Debit Card,Delivered,24502.71,3755.41,3734.51,99,24580.81
563,5967,35,2024-06-27,Cash,Delivered,11458.32,2000.39,1702.43,99,11259.36
564,6640,11,2025-06-16,Net Banking,Processing,1021.46,183.42,150.85,79,1067.89
565,5849,58,2024-05-15,Cash,Cancelled,21528.78,305.5,3820.19,49,25092.47
566,2131,10,2023-05-31,UPI,Cancelled,4393.75,43.24,783.09,0,5133.6
567,87,81,2023-06-03,Wallet,Shipped,2684.39,466.52,399.22,49,2666.09
568,9307,84,2024-05-04,Net Banking,Shipped,12995.32,1504.26,2068.39,0,13559.45
569,7622,96,2023-02-12,Debit Card,Delivered,13057.08,2470.38,1905.61,99,12591.31
570,8539,92,2024-11-07,Wallet,Delivered,11603.41,2288.62,1676.66,79,11070.45
571,1751,81,2024-07-10,Cash,Cancelled,9961.45,1325.43,1554.48,0,10190.5
572,8915,87,2024-04-16,Net Banking,Delivered,4654.59,109.15,818.18,0,5363.62
573,2614,97,2024-04-04,Cash,Delivered,14190.33,2556.63,2094.07,79,13806.77
574,5234,40,2023-02-22,Credit Card,Delivered,4436.86,90.35,782.37,49,5177.88
575,3528,39,2023-09-29,Debit Card,Delivered,1174.75,31.3,205.82,79,1428.27
576,9478,19,2024-03-14,Wallet,Delivered,17994.51,2591.28,2772.58,99,18274.81
577,3971,91,2024-12-05,Debit Card,Cancelled,9069.47,1665.0,1332.8,79,8816.27
578,8785,91,2025-01-26,Wallet,Delivered,5382.0,842.33,817.14,0,5356.81
579,6546,11,2025-05-22,UPI,Delivered,7058.96,666.61,1150.62,99,7641.97
580,4330,91,2023-11-24,Debit Card,Cancelled,20047.69,3484.32,2981.41,99,19643.78
581,8719,29,2025-06-14,Credit Card,Delivered,12940.85,1574.26,2045.99,49,13461.58
582,3382,38,2024-09-23,Wallet,Cancelled,24238.27,3052.53,3813.43,49,25048.17
583,902,9,2025-03-30,Wallet,Delivered,21641.79,2036.06,3529.03,49,23183.76
584,6819,31,2024-03-17,Net Banking,Delivered,18058.17,2157.82,2862.06,99,18861.41
585,8437,7,2023-02-11,Net Banking,Processing,24528.68,3306.55,3819.98,0,25042.11
586,3778,2,2023-04-27,Credit Card,Shipped,14871.89,2534.38,2220.75,49,14607.26
587,617,50,2025-08-16,Cash,Processing,15898.11,2372.59,2434.59,99,16059.11
588,4111,13,2024-01-26,Credit Card,Delivered,12940.97,1725.27,2018.83,99,13333.53
589,3788,74,2024-03-21,Credit Card,Cancelled,18132.39,419.4,3188.34,49,20950.33
590,1434,75,2023-05-30,UPI,Cancelled,4539.51,314.63,760.48,0,4985.36
591,1155,36,2025-11-01,Debit Card,Cancelled,4856.79,435.01,795.92,99,5316.7
592,837,23,2023-12-22,Net Banking,Delivered,12457.23,2224.34,1841.92,79,12153.81
593,6819,38,2025-09-25,Credit Card,Shipped,17022.58,952.77,2892.57,49,19011.38
