attribution_id,order_id,campaign_id,attribution_method
1016,3817,239,Last-Touch
1017,3820,157,Last-Touch
1018,3821,487,Last-Touch
1019,3822,356,Last-Touch
1020,3832,284,Last-Touch
1021,3837,141,Last-Touch
1022,3840,453,Last-Touch
1023,3842,295,Last-Touch
1024,3843,336,Last-Touch
1025,3852,119,Last-Touch
1026,3853,36,Last-Touch
1027,3868,455,Last-Touch
1028,3870,13,Last-Touch
1029,3877,201,Last-Touch
1030,3880,170,Last-Touch
1031,3881,92,Last-Touch
1032,3882,133,Last-Touch
1033,3888,174,Last-Touch
1034,3890,295,Last-Touch
1035,3892,244,Last-Touch
1036,3909,6,Last-Touch
1037,3910,373,Last-Touch
1038,3911,5,Last-Touch
1039,3916,259,Last-Touch
1040,3923,208,Last-Touch
1041,3924,274,Last-Touch
1042,3926,275,Last-Touch
1043,3930,229,Last-Touch
1044,3931,263,Last-Touch
1045,3934,391,Last-Touch
1046,3937,296,Last-Touch
1047,3947,260,Last-Touch
1048,3956,348,Last-Touch
1049,3957,362,Last-Touch
1050,3962,70,Last-Touch
1051,3972,470,Last-Touch
1052,3973,233,Last-Touch
1053,3977,479,Last-Touch
1054,3980,114,Last-Touch
1055,3982,130,Last-Touch
1056,3984,326,Last-Touch
1057,3989,350,Last-Touch
1058,3991,184,Last-Touch
1059,3992,151,Last-Touch
1060,4011,367,Last-Touch
1061,4012,167,Last-Touch
1062,4013,389,Last-Touch
1063,4017,174,Last-Touch
1064,4018,130,Last-Touch
1065,4025,173,Last-Touch
1066,4029,268,Last-Touch
1067,4030,388,Last-Touch
1068,4037,306,Last-Touch
1069,4040,142,Last-Touch
1070,4042,10,Last-Touch
1071,4043,278,Last-Touch
1072,4048,337,Last-Touch
1073,4058,247,Last-Touch
1074,4061,427,Last-Touch
1075,4062,181,Last-Touch
1076,4068,273,Last-Touch
1077,4069,395,Last-Touch
1078,4070,122,Last-Touch
1079,4071,66,Last-Touch
1080,4078,440,Last-Touch
1081,4079,426,Last-Touch
1082,4083,338,Last-Touch
1083,4086,137,Last-Touch
1084,4088,167,Last-Touch
1085,4101,26,Last-Touch
1086,4109,337,Last-Touch
1087,4111,142,Last-Touch
1088,4118,77,Last-Touch
1089,4120,83,Last-Touch
1090,4124,248,Last-Touch
1091,4125,458,Last-Touch
1092,4126,43,Last-Touch
1093,4134,233,Last-Touch
1094,4138,221,Last-Touch
1095,4141,320,Last-Touch
1096,4142,141,Last-Touch
1097,4143,17,Last-Touch
1098,4144,274,Last-Touch
1099,4151,353,Last-Touch
1100,4154,56,Last-Touch
1101,4159,154,Last-Touch
1102,4168,374,Last-Touch
1103,4173,349,Last-Touch
1104,4174,186,Last-Touch
1105,4178,107,Last-Touch
1106,4182,370,Last-Touch
1107,4186,252,Last-Touch
1108,4193,240,Last-Touch
1109,4194,399,Last-Touch
1110,4198,312,Last-Touch
1111,4199,171,Last-Touch
1112,4206,214,Last-Touch
1113,4207,492,Last-Touch
1114,4208,382,Last-Touch
1115,4213,202,Last-Touch
1116,4215,31,Last-Touch
1117,4219,333,Last-Touch
1118,4220,5,Last-Touch
1119,4222,89,Last-Touch
1120,4223,492,Last-Touch
1121,4224,353,Last-Touch
1122,4225,282,Last-Touch
1123,4232,448,Last-Touch
1124,4245,158,Last-Touch
1125,4247,292,Last-Touch
1126,4248,116,Last-Touch
1127,4249,453,Last-Touch
1128,4251,50,Last-Touch
1129,4255,277,Last-Touch
1130,4259,189,Last-Touch
1131,4261,465,Last-Touch
1132,4268,346,Last-Touch
1133,4271,126,Last-Touch
1134,4274,414,Last-Touch
1135,4277,176,Last-Touch
1136,4282,457,Last-Touch
1137,4285,176,Last-Touch
1138,4287,379,Last-Touch
1139,4288,179,Last-Touch
1140,4296,131,Last-Touch
1141,4297,386,Last-Touch
1142,4299,310,Last-Touch
1143,4301,78,Last-Touch
1144,4308,284,Last-Touch
1145,4311,348,Last-Touch
1146,4315,323,Last-Touch
1147,4316,431,Last-Touch
1148,4321,429,Last-Touch
1149,4322,240,Last-Touch
1150,4327,496,Last-Touch
1151,4329,431,Last-Touch
1152,4330,380,Last-Touch
1153,4335,337,Last-Touch
1154,4336,394,Last-Touch
1155,4345,410,Last-Touch
1156,4347,19,Last-Touch
1157,4348,102,Last-Touch
1158,4349,459,Last-Touch
1159,4350,19,Last-Touch
1160,4353,482,Last-Touch
1161,4357,388,Last-Touch
1162,4363,48,Last-Touch
1163,4364,278,Last-Touch
1164,4366,140,Last-Touch
1165,4367,282,Last-Touch
1166,4373,32,Last-Touch
1167,4374,401,Last-Touch
1168,4375,374,Last-Touch
1169,4382,292,Last-Touch
1170,4383,467,Last-Touch
1171,4386,310,Last-Touch
1172,4388,60,Last-Touch
1173,4390,6,Last-Touch
1174,4394,201,Last-Touch
1175,4396,281,Last-Touch
1176,4397,25,Last-Touch
1177,4401,8,Last-Touch
1178,4415,315,Last-Touch
1179,4417,391,Last-Touch
1180,4420,117,Last-Touch
1181,4429,404,Last-Touch
1182,4440,211,Last-Touch
1183,4441,380,Last-Touch
1184,4446,313,Last-Touch
1185,4448,357,Last-Touch
1186,4453,70,Last-Touch
1187,4456,112,Last-Touch
1188,4465,413,Last-Touch
1189,4467,117,Last-Touch
1190,4472,193,Last-Touch
1191,4480,378,Last-Touch
1192,4483,254,Last-Touch
1193,4486,13,Last-Touch
1194,4488,124,Last-Touch
1195,4489,317,Last-Touch
1196,4493,77,Last-Touch
1197,4500,335,Last-Touch
1198,4501,410,Last-Touch
1199,4502,319,Last-Touch
1200,4503,174,Last-Touch
1201,4504,274,Last-Touch
1202,4514,283,Last-Touch
1203,4516,78,Last-Touch
1204,4522,341,Last-Touch
1205,4523,119,Last-Touch
1206,4525,278,Last-Touch
1207,4529,386,Last-Touch
1208,4531,496,Last-Touch
1209,4534,208,Last-Touch
1210,4555,7,Last-Touch
1211,4568,9,Last-Touch
1212,4578,48,Last-Touch
1213,4588,274,Last-Touch
1214,4593,48,Last-Touch
1215,4595,335,Last-Touch
1216,4596,13,Last-Touch
1217,4599,370,Last-Touch
1218,4607,454,Last-Touch
1219,4614,296,Last-Touch
1220,4615,455,Last-Touch
1221,4618,216,Last-Touch
1222,4621,393,Last-Touch
1223,4629,85,Last-Touch
1224,4633,78,Last-Touch
1225,4635,119,Last-Touch
1226,4640,78,Last-Touch
1227,4642,53,Last-Touch
1228,4644,363,Last-Touch
1229,4647,343,Last-Touch
1230,4660,124,Last-Touch
1231,4666,389,Last-Touch
1232,4669,433,Last-Touch
1233,4670,232,Last-Touch
1234,4677,48,Last-Touch
1235,4685,344,Last-Touch
1236,4688,182,Last-Touch
1237,4690,140,Last-Touch
1238,4693,418,Last-Touch
1239,4694,489,Last-Touch
1240,4696,393,Last-Touch
1241,4700,459,Last-Touch
1242,4702,365,Last-Touch
1243,4705,429,Last-Touch
1244,4706,337,Last-Touch
1245,4712,55,Last-Touch
1246,4715,158,Last-Touch
1247,4720,362,Last-Touch
1248,4721,386,Last-Touch
1249,4727,363,Last-Touch
1250,4732,220,Last-Touch
1251,4734,467,Last-Touch
1252,4741,406,Last-Touch
1253,4746,435,Last-Touch
1254,4749,386,Last-Touch
1255,4750,247,Last-Touch
1256,4754,456,Last-Touch
1257,4757,165,Last-Touch
1258,4758,118,Last-Touch
1259,4760,430,Last-Touch
1260,4761,482,Last-Touch
1261,4762,294,Last-Touch
1262,4765,395,Last-Touch
1263,4768,124,Last-Touch
1264,4774,402,Last-Touch
1265,4777,366,Last-Touch
1266,4779,18,Last-Touch
1267,4782,269,Last-Touch
1268,4784,354,Last-Touch
1269,4787,306,Last-Touch
1270,4789,366,Last-Touch
1271,4792,24,Last-Touch
1272,4798,408,Last-Touch
1273,4805,348,Last-Touch
1274,4807,26,Last-Touch
1275,4811,410,Last-Touch
1276,4820,295,Last-Touch
1277,4821,63,Last-Touch
1278,4824,302,Last-Touch
1279,4850,109,Last-Touch
1280,4853,413,Last-Touch
1281,4856,299,Last-Touch
1282,4861,449,Last-Touch
1283,4865,72,Last-Touch
1284,4873,59,Last-Touch
1285,4878,270,Last-Touch
1286,4882,178,Last-Touch
1287,4883,117,Last-Touch
1288,4884,112,Last-Touch
1289,4886,306,Last-Touch
1290,4887,16,Last-Touch
1291,4889,251,Last-Touch
1292,4890,239,Last-Touch
1293,4891,321,Last-Touch
1294,4893,98,Last-Touch
1295,4897,114,Last-Touch
1296,4900,359,Last-Touch
1297,4907,19,Last-Touch
1298,4909,282,Last-Touch
1299,4913,196,Last-Touch
1300,4915,169,Last-Touch
1301,4925,193,Last-Touch
1302,4933,364,Last-Touch
1303,4934,189,Last-Touch
1304,4936,413,Last-Touch
1305,4937,331,Last-Touch
1306,4948,224,Last-Touch
1307,4951,196,Last-Touch
1308,4955,148,Last-Touch
1309,4956,140,Last-Touch
1310,4961,461,Last-Touch
1311,4962,291,Last-Touch
1312,4963,446,Last-Touch
1313,4964,399,Last-Touch
1314,4968,46,Last-Touch
1315,4975,87,Last-Touch
1316,4983,237,Last-Touch
1317,4984,311,Last-Touch
1318,4986,425,Last-Touch
1319,4991,150,Last-Touch
1320,4998,208,Last-Touch
1321,5001,241,Last-Touch
1322,5003,433,Last-Touch
1323,5004,292,Last-Touch
1324,5006,373,Last-Touch
1325,5008,382,Last-Touch
1326,5009,110,Last-Touch
1327,5010,417,Last-Touch
1328,5013,102,Last-Touch
1329,5016,278,Last-Touch
1330,5018,235,Last-Touch
1331,5033,432,Last-Touch
1332,5038,149,Last-Touch
1333,5040,196,Last-Touch
1334,5041,444,Last-Touch
1335,5042,97,Last-Touch
1336,5044,273,Last-Touch
1337,5048,31,Last-Touch
1338,5052,414,Last-Touch
1339,5056,382,Last-Touch
1340,5060,421,Last-Touch
1341,5062,325,Last-Touch
1342,5069,386,Last-Touch
1343,5071,231,Last-Touch
1344,5072,46,Last-Touch
1345,5082,429,Last-Touch
1346,5084,128,Last-Touch
1347,5093,150,Last-Touch
1348,5097,458,Last-Touch
1349,5098,311,Last-Touch
1350,5101,434,Last-Touch
1351,5104,363,Last-Touch
1352,5105,92,Last-Touch
1353,5107,189,Last-Touch
1354,5108,51,Last-Touch
1355,5115,87,Last-Touch
1356,5121,494,Last-Touch
1357,5124,105,Last-Touch
1358,5133,13,Last-Touch
1359,5142,75,Last-Touch
1360,5143,93,Last-Touch
1361,5149,346,Last-Touch
1362,5150,472,Last-Touch
1363,5152,450,Last-Touch
1364,5157,238,Last-Touch
1365,5158,446,Last-Touch
1366,5159,184,Last-Touch
1367,5160,77,Last-Touch
1368,5163,52,Last-Touch
1369,5169,85,Last-Touch
1370,5180,489,Last-Touch
1371,5185,459,Last-Touch
1372,5189,106,Last-Touch
1373,5191,284,Last-Touch
1374,5193,83,Last-Touch
1375,5194,16,Last-Touch
1376,5197,310,Last-Touch
1377,5201,344,Last-Touch
1378,5207,359,Last-Touch
1379,5209,492,Last-Touch
1380,5211,471,Last-Touch
1381,5214,17,Last-Touch
1382,5215,49,Last-Touch
1383,5220,329,Last-Touch
1384,5223,334,Last-Touch
1385,5229,219,Last-Touch
1386,5236,347,Last-Touch
1387,5238,335,Last-Touch
1388,5239,425,Last-Touch
1389,5245,227,Last-Touch
1390,5246,435,Last-Touch
1391,5254,321,Last-Touch
1392,5257,322,Last-Touch
1393,5262,434,Last-Touch
1394,5273,482,Last-Touch
1395,5276,434,Last-Touch
1396,5279,466,Last-Touch
1397,5283,85,Last-Touch
1398,5287,215,Last-Touch
1399,5292,136,Last-Touch
1400,5294,350,Last-Touch
1401,5295,84,Last-Touch
1402,5296,247,Last-Touch
1403,5305,49,Last-Touch
1404,5309,280,Last-Touch
1405,5311,299,Last-Touch
1406,5312,378,Last-Touch
1407,5316,147,Last-Touch
1408,5318,86,Last-Touch
1409,5335,500,Last-Touch
1410,5336,105,Last-Touch
1411,5342,214,Last-Touch
1412,5351,228,Last-Touch
1413,5352,227,Last-Touch
1414,5361,38,Last-Touch
1415,5363,141,Last-Touch
1416,5369,40,Last-Touch
1417,5370,58,Last-Touch
1418,5374,80,Last-Touch
1419,5380,470,Last-Touch
1420,5382,294,Last-Touch
1421,5383,290,Last-Touch
1422,5393,319,Last-Touch
1423,5399,7,Last-Touch
1424,5406,150,Last-Touch
1425,5408,286,Last-Touch
1426,5410,386,Last-Touch
1427,5413,119,Last-Touch
1428,5419,316,Last-Touch
1429,5423,221,Last-Touch
1430,5424,383,Last-Touch
1431,5426,311,Last-Touch
1432,5436,235,Last-Touch
1433,5439,157,Last-Touch
1434,5440,150,Last-Touch
1435,5444,406,Last-Touch
1436,5445,403,Last-Touch
1437,5446,411,Last-Touch
1438,5447,306,Last-Touch
1439,5451,274,Last-Touch
1440,5453,483,Last-Touch
1441,5462,219,Last-Touch
1442,5463,435,Last-Touch
1443,5464,496,Last-Touch
1444,5465,373,Last-Touch
1445,5466,361,Last-Touch
1446,5467,337,Last-Touch
1447,5468,284,Last-Touch
1448,5472,148,Last-Touch
1449,5473,4,Last-Touch
1450,5475,332,Last-Touch
1451,5480,110,Last-Touch
1452,5486,140,Last-Touch
1453,5487,386,Last-Touch
1454,5495,376,Last-Touch
1455,5499,92,Last-Touch
1456,5501,368,Last-Touch
1457,5502,397,Last-Touch
1458,5503,141,Last-Touch
1459,5510,343,Last-Touch
1460,5511,440,Last-Touch
1461,5515,343,Last-Touch
1462,5520,110,Last-Touch
1463,5522,138,Last-Touch
1464,5524,239,Last-Touch
1465,5530,400,Last-Touch
1466,5535,163,Last-Touch
1467,5537,448,Last-Touch
1468,5541,381,Last-Touch
1469,5543,119,Last-Touch
1470,5546,376,Last-Touch
1471,5549,154,Last-Touch
1472,5551,262,Last-Touch
1473,5562,465,Last-Touch
1474,5564,490,Last-Touch
1475,5565,466,Last-Touch
1476,5567,252,Last-Touch
1477,5568,283,Last-Touch
1478,5569,418,Last-Touch
1479,5575,248,Last-Touch
1480,5578,329,Last-Touch
1481,5579,491,Last-Touch
1482,5582,396,Last-Touch
1483,5586,384,Last-Touch
1484,5587,333,Last-Touch
1485,5590,233,Last-Touch
1486,5598,284,Last-Touch
1487,5602,309,Last-Touch
1488,5605,427,Last-Touch
1489,5609,178,Last-Touch
1490,5611,85,Last-Touch
1491,5615,37,Last-Touch
1492,5616,46,Last-Touch
1493,5618,354,Last-Touch
1494,5624,286,Last-Touch
1495,5629,100,Last-Touch
1496,5630,175,Last-Touch
1497,5638,231,Last-Touch
1498,5647,138,Last-Touch
1499,5652,62,Last-Touch
1500,5654,364,Last-Touch
1501,5656,42,Last-Touch
1502,5659,101,Last-Touch
1503,5663,119,Last-Touch
1504,5669,167,Last-Touch
1505,5671,156,Last-Touch
1506,5672,344,Last-Touch
1507,5675,272,Last-Touch
1508,5680,24,Last-Touch
1509,5683,333,Last-Touch
1510,5690,470,Last-Touch
1511,5695,51,Last-Touch
1512,5703,374,Last-Touch
1513,5704,189,Last-Touch
1514,5706,428,Last-Touch
1515,5707,337,Last-Touch
1516,5710,101,Last-Touch
1517,5715,1,Last-Touch
1518,5722,352,Last-Touch
1519,5726,38,Last-Touch
1520,5734,338,Last-Touch
1521,5739,96,Last-Touch
1522,5742,289,Last-Touch
1523,5745,383,Last-Touch
1524,5746,164,Last-Touch
1525,5750,388,Last-Touch
1526,5759,252,Last-Touch
1527,5764,356,Last-Touch
1528,5767,219,Last-Touch
1529,5771,483,Last-Touch
1530,5773,390,Last-Touch
1531,5775,104,Last-Touch
1532,5776,17,Last-Touch
1533,5784,69,Last-Touch
1534,5785,110,Last-Touch
1535,5787,400,Last-Touch
1536,5789,13,Last-Touch
1537,5790,84,Last-Touch
1538,5793,189,Last-Touch
1539,5796,285,Last-Touch
1540,5799,127,Last-Touch
1541,5805,309,Last-Touch
1542,5807,150,Last-Touch
1543,5808,224,Last-Touch
1544,5811,342,Last-Touch
1545,5815,343,Last-Touch
1546,5816,144,Last-Touch
1547,5821,208,Last-Touch
1548,5827,391,Last-Touch
1549,5829,70,Last-Touch
1550,5832,3,Last-Touch
1551,5834,261,Last-Touch
1552,5836,178,Last-Touch
1553,5837,122,Last-Touch
1554,5841,101,Last-Touch
1555,5842,274,Last-Touch
1556,5843,450,Last-Touch
1557,5846,8,Last-Touch
1558,5852,37,Last-Touch
1559,5857,492,Last-Touch
1560,5858,305,Last-Touch
1561,5860,379,Last-Touch
1562,5865,13,Last-Touch
1563,5866,337,Last-Touch
1564,5868,84,Last-Touch
1565,5870,435,Last-Touch
1566,5871,172,Last-Touch
1567,5873,157,Last-Touch
1568,5878,353,Last-Touch
1569,5879,389,Last-Touch
1570,5881,157,Last-Touch
1571,5885,362,Last-Touch
1572,5886,52,Last-Touch
1573,5887,418,Last-Touch
1574,5914,223,Last-Touch
1575,5916,425,Last-Touch
1576,5918,175,Last-Touch
1577,5919,427,Last-Touch
1578,5922,378,Last-Touch
1579,5929,383,Last-Touch
1580,5936,403,Last-Touch
1581,5937,400,Last-Touch
1582,5938,335,Last-Touch
1583,5943,245,Last-Touch
1584,5946,379,Last-Touch
1585,5947,6,Last-Touch
1586,5953,482,Last-Touch
1587,5956,13,Last-Touch
1588,5957,494,Last-Touch
1589,5959,137,Last-Touch
1590,5960,53,Last-Touch
1591,5971,85,Last-Touch
1592,5976,106,Last-Touch
1593,5988,354,Last-Touch
1594,5991,81,Last-Touch
1595,5995,86,Last-Touch
1596,6000,467,Last-Touch
1597,6001,402,Last-Touch
1598,6006,381,Last-Touch
1599,6009,50,Last-Touch
1600,6010,395,Last-Touch
1601,6013,486,Last-Touch
1602,6014,178,Last-Touch
1603,6027,278,Last-Touch
1604,6028,244,Last-Touch
1605,6038,54,Last-Touch
1606,6040,169,Last-Touch
1607,6042,398,Last-Touch
1608,6049,5,Last-Touch
1609,6050,13,Last-Touch
1610,6056,186,Last-Touch
1611,6059,108,Last-Touch
1612,6061,458,Last-Touch
1613,6065,289,Last-Touch
1614,6072,267,Last-Touch
1615,6074,359,Last-Touch
1616,6075,299,Last-Touch
1617,6089,122,Last-Touch
1618,6092,169,Last-Touch
1619,6093,235,Last-Touch
1620,6097,150,Last-Touch
1621,6098,128,Last-Touch
1622,6103,352,Last-Touch
1623,6114,49,Last-Touch
1624,6115,201,Last-Touch
1625,6118,24,Last-Touch
1626,6124,231,Last-Touch
1627,6125,379,Last-Touch
1628,6140,125,Last-Touch
1629,6144,281,Last-Touch
1630,6145,182,Last-Touch
1631,6155,156,Last-Touch
1632,6156,306,Last-Touch
1633,6163,139,Last-Touch
1634,6166,153,Last-Touch
1635,6168,94,Last-Touch
1636,6171,24,Last-Touch
1637,6173,470,Last-Touch
1638,6176,38,Last-Touch
1639,6180,120,Last-Touch
1640,6182,13,Last-Touch
1641,6189,388,Last-Touch
1642,6192,282,Last-Touch
1643,6194,272,Last-Touch
1644,6201,86,Last-Touch
1645,6208,91,Last-Touch
1646,6210,413,Last-Touch
1647,6219,485,Last-Touch
1648,6220,50,Last-Touch
1649,6224,31,Last-Touch
1650,6232,309,Last-Touch
1651,6233,155,Last-Touch
1652,6237,145,Last-Touch
1653,6238,401,Last-Touch
1654,6239,126,Last-Touch
1655,6243,157,Last-Touch
1656,6244,40,Last-Touch
1657,6254,229,Last-Touch
1658,6258,31,Last-Touch
1659,6259,138,Last-Touch
1660,6261,450,Last-Touch
1661,6265,51,Last-Touch
1662,6266,150,Last-Touch
1663,6270,470,Last-Touch
1664,6275,16,Last-Touch
1665,6279,329,Last-Touch
1666,6282,181,Last-Touch
1667,6283,133,Last-Touch
1668,6292,207,Last-Touch
1669,6293,386,Last-Touch
1670,6294,354,Last-Touch
1671,6296,342,Last-Touch
1672,6308,487,Last-Touch
1673,6310,109,Last-Touch
1674,6312,91,Last-Touch
1675,6313,487,Last-Touch
1676,6315,20,Last-Touch
1677,6319,218,Last-Touch
1678,6320,14,Last-Touch
1679,6324,297,Last-Touch
1680,6326,177,Last-Touch
1681,6330,340,Last-Touch
1682,6334,328,Last-Touch
1683,6336,25,Last-Touch
1684,6340,386,Last-Touch
1685,6342,485,Last-Touch
1686,6345,239,Last-Touch
1687,6348,57,Last-Touch
1688,6350,31,Last-Touch
1689,6351,53,Last-Touch
1690,6352,324,Last-Touch
1691,6356,402,Last-Touch
1692,6368,444,Last-Touch
1693,6369,356,Last-Touch
1694,6375,462,Last-Touch
1695,6387,27,Last-Touch
1696,6400,374,Last-Touch
1697,6404,87,Last-Touch
1698,6406,487,Last-Touch
1699,6408,483,Last-Touch
1700,6419,185,Last-Touch
1701,6420,172,Last-Touch
1702,6421,231,Last-Touch
1703,6424,201,Last-Touch
1704,6425,122,Last-Touch
1705,6426,500,Last-Touch
1706,6427,485,Last-Touch
1707,6431,102,Last-Touch
1708,6438,442,Last-Touch
1709,6448,119,Last-Touch
1710,6451,189,Last-Touch
1711,6453,164,Last-Touch
1712,6454,352,Last-Touch
1713,6465,235,Last-Touch
1714,6471,133,Last-Touch
1715,6474,179,Last-Touch
1716,6475,164,Last-Touch
1717,6476,240,Last-Touch
1718,6479,141,Last-Touch
1719,6481,478,Last-Touch
1720,6482,267,Last-Touch
1721,6483,461,Last-Touch
1722,6484,13,Last-Touch
1723,6487,147,Last-Touch
1724,6490,343,Last-Touch
1725,6492,496,Last-Touch
1726,6495,174,Last-Touch
1727,6504,42,Last-Touch
1728,6506,376,Last-Touch
1729,6508,436,Last-Touch
1730,6513,240,Last-Touch
1731,6519,252,Last-Touch
1732,6520,171,Last-Touch
1733,6523,460,Last-Touch
1734,6534,92,Last-Touch
1735,6535,427,Last-Touch
1736,6537,245,Last-Touch
1737,6539,450,Last-Touch
1738,6543,173,Last-Touch
1739,6548,47,Last-Touch
1740,6558,37,Last-Touch
1741,6560,286,Last-Touch
1742,6561,258,Last-Touch
1743,6565,478,Last-Touch
1744,6567,137,Last-Touch
1745,6579,57,Last-Touch
1746,6580,128,Last-Touch
1747,6583,287,Last-Touch
1748,6585,55,Last-Touch
1749,6588,275,Last-Touch
1750,6590,109,Last-Touch
1751,6592,388,Last-Touch
1752,6594,243,Last-Touch
1753,6602,19,Last-Touch
1754,6603,84,Last-Touch
1755,6606,340,Last-Touch
1756,6609,484,Last-Touch
1757,6618,296,Last-Touch
1758,6626,122,Last-Touch
1759,6627,489,Last-Touch
1760,6630,482,Last-Touch
1761,6631,386,Last-Touch
1762,6635,57,Last-Touch
1763,6637,113,Last-Touch
1764,6642,442,Last-Touch
1765,6643,254,Last-Touch
1766,6644,371,Last-Touch
1767,6647,445,Last-Touch
1768,6648,416,Last-Touch
1769,6649,209,Last-Touch
1770,6650,482,Last-Touch
1771,6652,410,Last-Touch
1772,6662,298,Last-Touch
1773,6664,171,Last-Touch
1774,6674,177,Last-Touch
1775,6676,387,Last-Touch
1776,6677,21,Last-Touch
1777,6678,362,Last-Touch
1778,6682,435,Last-Touch
1779,6685,277,Last-Touch
1780,6686,479,Last-Touch
1781,6689,190,Last-Touch
1782,6690,382,Last-Touch
1783,6694,383,Last-Touch
1784,6695,126,Last-Touch
1785,6699,231,Last-Touch
1786,6700,337,Last-Touch
1787,6704,241,Last-Touch
1788,6708,328,Last-Touch
1789,6709,37,Last-Touch
1790,6712,235,Last-Touch
1791,6713,387,Last-Touch
1792,6714,92,Last-Touch
1793,6715,64,Last-Touch
1794,6726,393,Last-Touch
1795,6728,78,Last-Touch
1796,6736,435,Last-Touch
1797,6746,477,Last-Touch
1798,6747,489,Last-Touch
1799,6749,150,Last-Touch
1800,6750,309,Last-Touch
1801,6756,281,Last-Touch
1802,6769,387,Last-Touch
1803,6781,7,Last-Touch
1804,6787,206,Last-Touch
1805,6789,359,Last-Touch
1806,6791,23,Last-Touch
1807,6792,278,Last-Touch
1808,6795,493,Last-Touch
1809,6796,191,Last-Touch
1810,6804,308,Last-Touch
1811,6805,461,Last-Touch
1812,6810,399,Last-Touch
1813,6814,322,Last-Touch
1814,6817,142,Last-Touch
1815,6818,386,Last-Touch
1816,6820,132,Last-Touch
1817,6822,334,Last-Touch
1818,6826,102,Last-Touch
1819,6828,96,Last-Touch
1820,6832,164,Last-Touch
1821,6834,89,Last-Touch
1822,6837,80,Last-Touch
1823,6840,413,Last-Touch
1824,6844,492,Last-Touch
1825,6847,75,Last-Touch
1826,6848,223,Last-Touch
1827,6849,91,Last-Touch
1828,6851,341,Last-Touch
1829,6858,282,Last-Touch
1830,6864,169,Last-Touch
1831,6865,42,Last-Touch
1832,6867,237,Last-Touch
1833,6869,362,Last-Touch
1834,6875,316,Last-Touch
1835,6876,295,Last-Touch
1836,6893,104,Last-Touch
1837,6907,94,Last-Touch
1838,6909,492,Last-Touch
1839,6911,223,Last-Touch
1840,6918,223,Last-Touch
1841,6924,20,Last-Touch
1842,6925,391,Last-Touch
1843,6928,203,Last-Touch
1844,6934,74,Last-Touch
1845,6936,401,Last-Touch
1846,6939,74,Last-Touch
1847,6940,181,Last-Touch
1848,6942,84,Last-Touch
1849,6945,391,Last-Touch
1850,6946,350,Last-Touch
1851,6947,129,Last-Touch
1852,6949,112,Last-Touch
1853,6951,19,Last-Touch
1854,6956,419,Last-Touch
1855,6967,239,Last-Touch
1856,6972,450,Last-Touch
1857,6977,337,Last-Touch
1858,6980,274,Last-Touch
1859,6989,493,Last-Touch
1860,6992,329,Last-Touch
1861,6997,485,Last-Touch
1862,7003,146,Last-Touch
1863,7007,126,Last-Touch
1864,7008,65,Last-Touch
1865,7014,351,Last-Touch
1866,7018,331,Last-Touch
1867,7020,23,Last-Touch
1868,7023,350,Last-Touch
1869,7029,402,Last-Touch
1870,7032,245,Last-Touch
