return_id,order_id,return_reason,refund_amount,return_status
631,43144,Quality Issue,9902.26,Refunded
632,46447,Wrong Product,20194.32,Refunded
633,37183,Customer Changed Mind,18589.23,Refunded
634,12597,Damaged,17742.72,Refunded
635,48361,Customer Changed Mind,15887.99,Refunded
636,21765,Late Delivery,13842.98,Refunded
637,8140,Quality Issue,5452.07,Refunded
638,24264,Quality Issue,17138.49,Refunded
639,41251,Damaged,21971.09,Refunded
640,36394,Wrong Product,8095.28,Refunded
641,11952,Customer Changed Mind,21675.47,Refunded
642,47457,Damaged,11501.73,Refunded
643,41626,Quality Issue,5399.38,Refunded
644,44837,Quality Issue,15365.32,Refunded
645,9581,Wrong Product,4407.77,Refunded
646,22498,Damaged,20128.56,Refunded
647,36376,Wrong Product,8699.34,Refunded
648,13819,Damaged,12289.24,Refunded
649,12305,Damaged,904.42,Refunded
650,4468,Customer Changed Mind,15379.59,Refunded
651,30236,Wrong Product,4913.28,Refunded
652,45741,Customer Changed Mind,12221.79,Refunded
653,46902,Quality Issue,19791.56,Refunded
654,11780,Quality Issue,7257.91,Refunded
655,10780,Quality Issue,13509.93,Refunded
656,24479,Damaged,8055.34,Refunded
657,38641,Customer Changed Mind,5266.0,Refunded
658,37729,Late Delivery,15960.67,Refunded
659,7002,Damaged,3699.51,Refunded
660,25009,Customer Changed Mind,2160.77,Refunded
661,29654,Customer Changed Mind,5634.87,Refunded
662,9320,Quality Issue,8949.1,Refunded
663,21683,Wrong Product,20339.4,Refunded
664,28995,Customer Changed Mind,17065.84,Refunded
665,43114,Damaged,27212.79,Refunded
666,13322,Late Delivery,9099.33,Refunded
667,18406,Late Delivery,26914.46,Refunded
668,30350,Damaged,1699.41,Refunded
669,45779,Quality Issue,7158.34,Refunded
670,41623,Quality Issue,1419.45,Refunded
671,19694,Late Delivery,22311.12,Refunded
672,14826,Damaged,19838.18,Refunded
673,13701,Late Delivery,22958.14,Refunded
674,5032,Damaged,13517.14,Refunded
675,44667,Quality Issue,13357.87,Refunded
676,37282,Damaged,18541.47,Refunded
677,18628,Damaged,19373.0,Refunded
678,45811,Wrong Product,23463.86,Refunded
679,31134,Wrong Product,11784.12,Refunded
680,8079,Customer Changed Mind,7797.05,Refunded
681,12751,Damaged,5421.24,Refunded
682,33110,Quality Issue,15348.2,Refunded
683,35111,Customer Changed Mind,27515.26,Refunded
684,23969,Late Delivery,17736.56,Refunded
685,15765,Late Delivery,23213.72,Refunded
686,29493,Wrong Product,9852.21,Refunded
687,29670,Damaged,7555.1,Refunded
688,8311,Wrong Product,22396.03,Refunded
689,15819,Wrong Product,5798.99,Refunded
690,31119,Damaged,4618.48,Refunded
691,7654,Late Delivery,3959.9,Refunded
692,27619,Wrong Product,23398.22,Refunded
693,14455,Damaged,14177.52,Refunded
694,47995,Damaged,8815.42,Refunded
695,45118,Customer Changed Mind,3403.23,Refunded
696,19794,Damaged,18795.62,Refunded
697,44418,Quality Issue,15074.88,Refunded
698,6791,Wrong Product,6258.34,Refunded
699,19020,Customer Changed Mind,1845.73,Refunded
700,21153,Quality Issue,15162.43,Refunded
701,44859,Wrong Product,21762.72,Refunded
702,33049,Damaged,8771.73,Refunded
703,8663,Quality Issue,3604.99,Refunded
704,36089,Damaged,591.84,Refunded
705,42114,Wrong Product,15743.76,Refunded
706,42097,Late Delivery,14582.58,Refunded
707,19868,Late Delivery,15033.49,Refunded
708,42242,Customer Changed Mind,13502.89,Refunded
709,13054,Quality Issue,3703.46,Refunded
710,31685,Quality Issue,12308.08,Refunded
711,8077,Customer Changed Mind,1513.13,Refunded
712,24231,Late Delivery,18898.6,Refunded
713,30020,Customer Changed Mind,1486.17,Refunded
714,36709,Quality Issue,17646.78,Refunded
715,21131,Wrong Product,2798.65,Refunded
716,32737,Wrong Product,12272.94,Refunded
717,21340,Damaged,19434.41,Refunded
718,28257,Late Delivery,1329.99,Refunded
719,43688,Damaged,2373.13,Refunded
720,2534,Wrong Product,17972.88,Refunded
721,13469,Quality Issue,6451.59,Refunded
722,28282,Damaged,24073.16,Refunded
723,14834,Wrong Product,11782.88,Refunded
724,42881,Wrong Product,8081.06,Refunded
725,32931,Quality Issue,1206.34,Refunded
726,1154,Late Delivery,1695.59,Refunded
727,12618,Wrong Product,9261.51,Refunded
728,27492,Quality Issue,6163.15,Refunded
729,34907,Quality Issue,2199.05,Refunded
730,27165,Customer Changed Mind,8404.54,Refunded
731,19528,Damaged,26471.28,Refunded
732,19309,Customer Changed Mind,22982.65,Refunded
733,41629,Quality Issue,3193.8,Refunded
734,48029,Quality Issue,4023.56,Refunded
735,30165,Late Delivery,16050.69,Refunded
736,44087,Damaged,15227.45,Refunded
737,3383,Wrong Product,15996.9,Refunded
738,27373,Quality Issue,14997.53,Refunded
739,40757,Wrong Product,14306.77,Refunded
740,19522,Customer Changed Mind,24194.3,Refunded
741,12285,Damaged,12698.58,Refunded
742,37768,Late Delivery,23802.79,Refunded
743,36775,Damaged,28697.47,Refunded
744,29339,Wrong Product,8076.78,Refunded
745,46566,Late Delivery,3907.78,Refunded
746,29147,Damaged,10515.79,Refunded
747,30536,Customer Changed Mind,20378.33,Refunded
748,31226,Wrong Product,14154.11,Refunded
749,23409,Customer Changed Mind,2085.78,Refunded
750,8319,Damaged,9512.84,Refunded
751,22554,Customer Changed Mind,4382.79,Refunded
752,12933,Customer Changed Mind,20158.3,Refunded
753,22562,Late Delivery,15302.9,Refunded
754,4574,Wrong Product,13975.88,Refunded
755,15282,Customer Changed Mind,2232.48,Refunded
756,6084,Customer Changed Mind,2244.5,Refunded
757,46182,Quality Issue,3857.77,Refunded
758,23061,Late Delivery,24944.78,Refunded
759,28915,Wrong Product,12464.9,Refunded
760,14963,Customer Changed Mind,6455.2,Refunded
761,31711,Customer Changed Mind,18803.0,Refunded
762,39913,Wrong Product,12837.49,Refunded
763,32337,Late Delivery,22438.75,Refunded
764,31281,Quality Issue,24224.96,Refunded
765,25347,Quality Issue,9307.76,Refunded
766,12566,Late Delivery,20678.65,Refunded
767,31991,Wrong Product,16235.38,Refunded
768,14193,Quality Issue,9709.39,Refunded
769,28434,Customer Changed Mind,2605.22,Refunded
770,4650,Customer Changed Mind,21793.59,Refunded
771,44515,Quality Issue,25632.97,Refunded
772,49684,Customer Changed Mind,22567.98,Refunded
773,34782,Customer Changed Mind,25281.31,Refunded
774,44545,Quality Issue,21769.9,Refunded
775,4656,Damaged,14257.15,Refunded
776,40600,Quality Issue,18514.33,Refunded
777,19603,Late Delivery,573.75,Refunded
778,38141,Wrong Product,7192.76,Refunded
779,7726,Quality Issue,2795.77,Refunded
780,8280,Late Delivery,12257.23,Refunded
781,42403,Customer Changed Mind,19346.97,Refunded
782,19781,Late Delivery,7025.98,Refunded
783,14853,Damaged,17438.33,Refunded
784,6832,Customer Changed Mind,1347.97,Refunded
785,17487,Wrong Product,5149.68,Refunded
786,42705,Late Delivery,22655.22,Refunded
787,48807,Customer Changed Mind,1460.33,Refunded
788,14321,Wrong Product,16119.23,Refunded
789,43013,Customer Changed Mind,6013.22,Refunded
790,22709,Late Delivery,8903.6,Refunded
791,22225,Late Delivery,13637.24,Refunded
792,26008,Quality Issue,24722.18,Refunded
793,22118,Quality Issue,7815.0,Refunded
794,29754,Late Delivery,16088.92,Refunded
795,31871,Damaged,16014.98,Refunded
796,46537,Wrong Product,8775.94,Refunded
797,2770,Late Delivery,11984.17,Refunded
798,17868,Customer Changed Mind,15544.63,Refunded
799,40893,Quality Issue,14345.39,Refunded
800,16762,Late Delivery,9148.04,Refunded
801,25202,Customer Changed Mind,22820.83,Refunded
802,36244,Wrong Product,9573.68,Refunded
803,38792,Damaged,6781.62,Refunded
804,35535,Customer Changed Mind,22436.13,Refunded
805,7465,Quality Issue,4338.56,Refunded
806,33604,Late Delivery,1654.56,Refunded
807,24192,Wrong Product,3635.71,Refunded
808,28151,Quality Issue,21246.39,Refunded
809,1102,Damaged,27105.42,Refunded
810,49497,Wrong Product,13629.2,Refunded
811,8445,Wrong Product,15470.05,Refunded
812,21797,Quality Issue,14345.75,Refunded
813,40303,Late Delivery,8012.66,Refunded
814,20574,Late Delivery,18329.05,Refunded
815,16748,Damaged,11666.26,Refunded
816,46508,Late Delivery,16806.44,Refunded
817,19621,Quality Issue,11651.1,Refunded
818,3522,Quality Issue,8320.1,Refunded
819,12721,Customer Changed Mind,8584.35,Refunded
820,16260,Customer Changed Mind,17147.57,Refunded
821,39375,Wrong Product,5957.01,Refunded
822,27232,Customer Changed Mind,19879.8,Refunded
823,26683,Quality Issue,7166.75,Refunded
824,49400,Late Delivery,16886.88,Refunded
825,36177,Quality Issue,15833.17,Refunded
826,21460,Late Delivery,23306.26,Refunded
827,31939,Damaged,10053.59,Refunded
828,15199,Damaged,12367.31,Refunded
829,48323,Customer Changed Mind,10168.07,Refunded
830,31949,Damaged,6493.67,Refunded
831,31104,Quality Issue,15871.8,Refunded
832,14910,Damaged,23507.11,Refunded
833,39149,Quality Issue,14533.43,Refunded
834,5665,Wrong Product,22418.22,Refunded
835,13506,Quality Issue,20272.7,Refunded
836,40412,Damaged,17034.6,Refunded
837,11603,Late Delivery,25941.36,Refunded
838,21354,Late Delivery,17901.54,Refunded
839,10038,Wrong Product,24510.69,Refunded
840,21514,Damaged,9141.02,Refunded
841,49410,Wrong Product,15914.88,Refunded
842,6109,Wrong Product,14324.89,Refunded
843,2421,Wrong Product,10552.38,Refunded
844,30613,Wrong Product,12579.12,Refunded
845,35374,Damaged,17906.72,Refunded
846,27957,Quality Issue,15942.74,Refunded
847,11058,Late Delivery,11479.44,Refunded
848,5108,Late Delivery,18626.69,Refunded
849,29383,Quality Issue,20729.18,Refunded
850,5756,Quality Issue,8118.56,Refunded
851,19539,Quality Issue,10120.84,Refunded
852,12357,Damaged,10128.28,Refunded
853,47991,Customer Changed Mind,17570.98,Refunded
854,16250,Customer Changed Mind,13238.76,Refunded
855,32711,Quality Issue,23452.05,Refunded
856,43778,Customer Changed Mind,12137.31,Refunded
857,11324,Customer Changed Mind,20285.17,Refunded
858,13649,Late Delivery,14556.0,Refunded
859,39192,Quality Issue,24123.75,Refunded
860,11872,Customer Changed Mind,13557.96,Refunded
861,22119,Late Delivery,17115.06,Refunded
862,34088,Wrong Product,2693.83,Refunded
863,23843,Late Delivery,11003.16,Refunded
864,31591,Wrong Product,6990.74,Refunded
865,42729,Wrong Product,9545.99,Refunded
866,1537,Late Delivery,26952.33,Refunded
867,37859,Customer Changed Mind,6130.83,Refunded
868,45341,Damaged,19845.32,Refunded
869,9525,Quality Issue,20760.68,Refunded
870,28527,Customer Changed Mind,8583.31,Refunded
871,40925,Late Delivery,15723.31,Refunded
872,37374,Late Delivery,10388.71,Refunded
873,35700,Customer Changed Mind,1094.77,Refunded
874,226,Late Delivery,16819.79,Refunded
875,10984,Quality Issue,14665.79,Refunded
876,29116,Customer Changed Mind,12694.76,Refunded
877,49925,Damaged,19685.49,Refunded
878,34964,Customer Changed Mind,22844.67,Refunded
879,30745,Customer Changed Mind,22034.1,Refunded
880,3026,Wrong Product,2338.33,Refunded
881,21613,Quality Issue,4038.5,Refunded
882,22163,Customer Changed Mind,8208.83,Refunded
883,17114,Late Delivery,5045.61,Refunded
884,24182,Late Delivery,6347.31,Refunded
885,38313,Customer Changed Mind,20535.2,Refunded
886,40589,Late Delivery,19705.35,Refunded
887,13734,Damaged,10130.44,Refunded
888,13118,Wrong Product,23588.14,Refunded
889,39334,Damaged,16896.12,Refunded
890,18530,Customer Changed Mind,1483.62,Refunded
891,40094,Wrong Product,8230.39,Refunded
892,1445,Late Delivery,4380.93,Refunded
893,28790,Customer Changed Mind,12570.72,Refunded
894,34687,Quality Issue,11289.39,Refunded
895,2995,Wrong Product,2318.48,Refunded
896,21805,Wrong Product,18529.78,Refunded
897,22944,Late Delivery,16360.05,Refunded
898,16385,Damaged,20175.83,Refunded
899,22904,Customer Changed Mind,6866.06,Refunded
900,7028,Customer Changed Mind,5795.01,Refunded
901,33213,Late Delivery,19023.11,Refunded
902,27828,Late Delivery,7635.14,Refunded
903,33373,Wrong Product,3506.69,Refunded
904,35179,Wrong Product,23035.2,Refunded
905,41593,Customer Changed Mind,25742.43,Refunded
906,23319,Late Delivery,3970.16,Refunded
907,21492,Wrong Product,20978.49,Refunded
908,21587,Damaged,6912.04,Refunded
909,23959,Damaged,20670.16,Refunded
910,48444,Quality Issue,3726.38,Refunded
911,44991,Wrong Product,13241.26,Refunded
912,1746,Wrong Product,18639.87,Refunded
913,24135,Damaged,5048.25,Refunded
914,30903,Quality Issue,16717.54,Refunded
915,11522,Late Delivery,12164.34,Refunded
916,48635,Late Delivery,18045.48,Refunded
917,49935,Wrong Product,5721.27,Refunded
918,14108,Late Delivery,20456.43,Refunded
919,10970,Customer Changed Mind,10676.27,Refunded
920,9057,Late Delivery,8885.53,Refunded
921,47040,Quality Issue,23939.63,Refunded
922,37939,Late Delivery,4397.08,Refunded
923,43065,Wrong Product,8619.73,Refunded
924,26912,Late Delivery,22129.93,Refunded
925,6671,Late Delivery,19805.11,Refunded
926,5196,Customer Changed Mind,9949.67,Refunded
927,45750,Wrong Product,22597.05,Refunded
928,9451,Damaged,23438.1,Refunded
929,45781,Quality Issue,13985.24,Refunded
930,48754,Damaged,4488.8,Refunded
931,365,Late Delivery,6353.76,Refunded
932,8332,Late Delivery,16038.22,Refunded
933,32520,Damaged,13039.94,Refunded
934,23714,Quality Issue,23289.54,Refunded
935,46548,Customer Changed Mind,14383.4,Refunded
936,7872,Customer Changed Mind,23057.69,Refunded
937,31232,Wrong Product,21960.39,Refunded
938,38940,Wrong Product,3841.09,Refunded
939,4431,Damaged,16947.25,Refunded
940,37665,Customer Changed Mind,20840.35,Refunded
941,43432,Customer Changed Mind,20123.75,Refunded
942,18160,Wrong Product,1980.24,Refunded
943,38996,Late Delivery,21336.41,Refunded
944,10962,Late Delivery,903.06,Refunded
945,6503,Customer Changed Mind,23942.2,Refunded
946,36629,Quality Issue,3187.57,Refunded
947,23810,Late Delivery,6394.91,Refunded
948,34616,Wrong Product,15798.6,Refunded
949,17197,Customer Changed Mind,12957.44,Refunded
950,34090,Late Delivery,712.25,Refunded
951,18081,Wrong Product,12889.09,Refunded
952,939,Customer Changed Mind,21867.07,Refunded
953,46975,Damaged,23182.98,Refunded
954,12,Late Delivery,3448.5,Refunded
955,27420,Customer Changed Mind,26527.7,Refunded
956,2076,Quality Issue,22552.76,Refunded
957,2790,Damaged,16926.8,Refunded
958,40363,Quality Issue,5587.63,Refunded
959,7771,Damaged,12020.78,Refunded
960,10989,Customer Changed Mind,11677.75,Refunded
961,44845,Customer Changed Mind,24962.72,Refunded
962,10631,Damaged,21914.06,Refunded
963,2799,Customer Changed Mind,22941.29,Refunded
964,18927,Customer Changed Mind,10609.01,Refunded
965,33889,Damaged,18231.34,Refunded
966,30989,Damaged,17395.79,Refunded
967,33368,Damaged,17093.27,Refunded
968,44144,Late Delivery,19273.3,Refunded
969,45909,Quality Issue,3464.79,Refunded
970,15758,Customer Changed Mind,8653.73,Refunded
971,2549,Quality Issue,2983.24,Refunded
972,30796,Wrong Product,5873.12,Refunded
973,14979,Wrong Product,16250.62,Refunded
974,39068,Late Delivery,12979.59,Refunded
975,2248,Damaged,12743.55,Refunded
976,16429,Wrong Product,1361.75,Refunded
977,2321,Late Delivery,15596.95,Refunded
978,5149,Quality Issue,20632.13,Refunded
979,14793,Late Delivery,23221.41,Refunded
980,18515,Late Delivery,19880.32,Refunded
981,31545,Quality Issue,18601.48,Refunded
982,43028,Wrong Product,4495.23,Refunded
983,47001,Quality Issue,24775.24,Refunded
984,22093,Damaged,9470.83,Refunded
985,38573,Wrong Product,15947.04,Refunded
986,28102,Wrong Product,2467.07,Refunded
987,6770,Late Delivery,7437.77,Refunded
988,40769,Damaged,26149.17,Refunded
989,29575,Damaged,22291.71,Refunded
990,13059,Quality Issue,27863.57,Refunded
991,3446,Quality Issue,20960.97,Refunded
992,29098,Wrong Product,14808.14,Refunded
993,702,Late Delivery,4779.14,Refunded
994,41979,Late Delivery,21726.17,Refunded
995,21451,Customer Changed Mind,6513.92,Refunded
996,27131,Customer Changed Mind,19824.87,Refunded
997,23202,Quality Issue,4541.96,Refunded
998,30735,Wrong Product,19297.12,Refunded
999,10577,Quality Issue,22358.06,Refunded
1000,47138,Customer Changed Mind,23899.11,Refunded
1001,7138,Damaged,23057.53,Refunded
1002,30562,Damaged,11826.24,Refunded
1003,49872,Customer Changed Mind,10316.41,Refunded
1004,22742,Customer Changed Mind,7532.94,Refunded
1005,33892,Customer Changed Mind,13042.17,Refunded
1006,49421,Quality Issue,18926.99,Refunded
1007,4777,Wrong Product,7680.94,Refunded
1008,13532,Quality Issue,19834.59,Refunded
1009,5063,Late Delivery,12872.01,Refunded
1010,2900,Late Delivery,11351.16,Refunded
1011,34031,Quality Issue,2608.99,Refunded
1012,30669,Quality Issue,23834.43,Refunded
1013,47611,Customer Changed Mind,22523.82,Refunded
1014,49739,Late Delivery,16108.45,Refunded
1015,11900,Late Delivery,11186.75,Refunded
1016,5055,Customer Changed Mind,23604.36,Refunded
1017,12631,Late Delivery,20774.35,Refunded
1018,44396,Wrong Product,3503.68,Refunded
1019,19558,Wrong Product,8449.71,Refunded
1020,43297,Wrong Product,1318.72,Refunded
1021,18219,Wrong Product,6686.57,Refunded
1022,30398,Wrong Product,13078.94,Refunded
1023,8186,Customer Changed Mind,6732.89,Refunded
1024,48576,Quality Issue,12029.73,Refunded
1025,1105,Damaged,23206.62,Refunded
1026,27216,Customer Changed Mind,3554.05,Refunded
1027,14602,Wrong Product,11964.07,Refunded
1028,38530,Damaged,19456.55,Refunded
1029,43429,Damaged,18410.19,Refunded
1030,39692,Wrong Product,10692.94,Refunded
1031,35410,Wrong Product,10676.75,Refunded
1032,36225,Wrong Product,22665.51,Refunded
1033,29565,Customer Changed Mind,19306.83,Refunded
1034,18626,Customer Changed Mind,10829.3,Refunded
1035,31692,Damaged,25501.99,Refunded
1036,37716,Customer Changed Mind,15488.44,Refunded
1037,31687,Wrong Product,9884.41,Refunded
1038,47415,Damaged,18583.72,Refunded
1039,19420,Customer Changed Mind,24391.66,Refunded
1040,33152,Damaged,20456.09,Refunded
1041,7309,Damaged,4579.87,Refunded
1042,22995,Damaged,18775.31,Refunded
1043,42969,Customer Changed Mind,12833.11,Refunded
1044,8067,Wrong Product,25549.47,Refunded
1045,48979,Late Delivery,13529.84,Refunded
1046,18069,Late Delivery,12362.75,Refunded
1047,21937,Damaged,27686.48,Refunded
1048,44092,Quality Issue,7075.96,Refunded
1049,6432,Wrong Product,25635.19,Refunded
1050,25544,Damaged,22698.27,Refunded
1051,39817,Quality Issue,13571.67,Refunded
1052,22149,Quality Issue,14674.57,Refunded
1053,3827,Customer Changed Mind,11206.34,Refunded
1054,5090,Quality Issue,11343.54,Refunded
1055,12984,Quality Issue,28043.34,Refunded
1056,26696,Wrong Product,23975.66,Refunded
1057,13405,Wrong Product,19526.08,Refunded
1058,18107,Quality Issue,11177.07,Refunded
1059,461,Quality Issue,2418.79,Refunded
1060,19789,Customer Changed Mind,5467.09,Refunded
1061,36487,Late Delivery,14956.41,Refunded
1062,32386,Damaged,10647.75,Refunded
1063,38431,Customer Changed Mind,27432.46,Refunded
1064,19508,Late Delivery,27641.73,Refunded
1065,48629,Quality Issue,16259.27,Refunded
1066,20484,Customer Changed Mind,16039.01,Refunded
1067,35679,Quality Issue,24929.93,Refunded
1068,37906,Customer Changed Mind,17923.2,Refunded
1069,11953,Late Delivery,9910.28,Refunded
1070,16908,Damaged,18502.01,Refunded
1071,19579,Late Delivery,24222.86,Refunded
1072,498,Damaged,2838.39,Refunded
1073,48328,Customer Changed Mind,18716.95,Refunded
1074,4986,Late Delivery,24092.02,Refunded
1075,48204,Damaged,11651.91,Refunded
1076,19939,Wrong Product,10063.03,Refunded
1077,5978,Quality Issue,24616.95,Refunded
